product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
c8ab4e1fd53092c488c0a1777d522b41,brinquedos,50,591,2,6350,55,25,20
c5736c891e81c20ebc49de62980c1136,cool_stuff,43,421,4,500,27,5,27
0d95dd6703959afe6f64c7ebd49bd9e9,papelaria,51,261,1,1250,16,39,37
fd1eb7fd67e76cf3283618735a57cbcd,perfumaria,57,2670,3,1600,45,10,24
0678913581818c6056713a9b02f5ceef,automotivo,58,1934,2,250,19,19,14
e71f3cd0a0ef69b7fd173b32322dc6da,utilidades_domesticas,32,251,1,600,30,30,30
e870001ffe8a98a3318c48957bd271ca,automotivo,58,1658,3,200,25,7,12
6a1c65dbbecc1ece8c22856122a774ac,moveis_decoracao,53,770,1,13650,45,35,45
2d2fbde9939c282238dc0847b04c5018,informatica_acessorios,48,343,4,300,22,12,20
ca9b2caa4f7ec65aeda5825e09dcf99c,moveis_decoracao,57,2115,2,600,68,8,13
ff6154cee42bf2718cca4865f0620e04,ferramentas_jardim,30,139,1,600,24,22,24
f720c39eaaedbc6f37a0cac64fe6a6aa,automotivo,56,374,4,150,17,21,15
6abd84909e8ed79ef808c16f90b91093,beleza_saude,56,389,1,250,16,5,15
0c761b0e33d708e6a3694a94ac4b82c4,beleza_saude,45,1982,1,2200,35,10,18
d7b39598905ba8e791fe3f1f376d59f9,,,,,200,28,9,18
bb42f37fc3d9130e4a4339d24a47dd7c,cama_mesa_banho,59,81,1,400,20,2,15
7c2d0df8e5fbfa71d54a400b33a8502e,beleza_saude,59,1515,1,138,12,9,18
f361fccba568fabe00db466f80626d1e,automotivo,20,908,1,75,17,8,13
0ce1e35bdc6af7e582e7ef9363e29b5b,telefonia,57,607,1,100,16,11,9
927c2a01437aaec44d9b67f277b55eab,moveis_escritorio,44,1208,1,11350,63,61,24
aee9cd26256b232251c668f81a66a52e,telefonia,49,498,1,100,19,4,20
98e0de96ebb0711db1fc3d1bad1a902f,eletronicos,60,3007,6,1571,18,6,18
31a2fd4c489928b895ded31469fcbb5d,fashion_bolsas_e_acessorios,40,417,4,150,16,9,11
2267f81f3634e3fdd5d27151ddad3c26,cool_stuff,53,419,3,9650,86,8,40
41c24b8ce92d1a2cac62db5edfd088b2,relogios_presentes,27,178,1,314,18,11,14
a8de27e0e3c906eb51872553801962b7,papelaria,58,371,7,1900,28,55,37
575a896d07cd269eb0b2b8762e0be261,esporte_lazer,60,902,2,6150,20,20,20
833b7baca432a26ccfc3e3eaa8271519,fashion_bolsas_e_acessorios,42,261,1,100,21,9,14
e1ed9c25b42fc1afbc7459cc821a9d44,construcao_ferramentas_construcao,22,101,1,7700,50,20,50
4ddaadd618ebc681d6730057c360ab8e,market_place,23,235,2,1100,30,5,45
12f066474dfa3c415c169051c5e1967e,telefonia,60,749,3,200,22,8,15
88ffcf27478318ba55b1f9d22d65ce97,construcao_ferramentas_seguranca,53,246,1,600,25,31,25
be1d0cae4c4acf0350ad1295fe5a3299,cama_mesa_banho,52,455,1,350,16,10,16
3eef0cb94ba82de806bb30ab743c7655,moveis_escritorio,26,1177,1,11880,50,60,27
f7a17d2c51d9df89a4f1711c4ac17f33,utilidades_domesticas,56,1245,5,350,22,8,19
6a1a04054158fe995e1688d8f79605b2,esporte_lazer,59,254,1,1650,40,45,25
f48d34d7fa5828bde48c15d602f26aa7,moveis_decoracao,63,233,11,3000,41,17,32
4f0abfbee7569e43b80f9aaa256a9bf8,beleza_saude,60,919,1,150,22,3,15
dc6185221ef0ba24510b48e0612fd51f,cama_mesa_banho,52,572,1,6700,30,20,20
c5cc16e72344194c359106a8061c83f5,automotivo,58,904,1,2750,35,20,20
d902e8400cd0c58b64ea157af940e670,bebes,52,786,2,3800,44,23,43
0ed27993e016d4546e2038bfd75b812c,,,,,1000,48,8,39
92f1f77b7f3c73831fef53406c195302,telefonia,46,1267,4,350,20,15,20
b7d35019c9f8e0eeff52b36a59eec8e8,eletroportateis,55,1654,4,14600,35,30,34
70accfd08e04dffc605f6577d4e852c4,beleza_saude,58,1672,1,350,28,24,11
6eb70dfb283dc3f645ed7b03c990dc72,audio,31,251,2,343,19,11,13
84f7fd2c1044599c234663aee75a2fcd,esporte_lazer,60,648,3,300,44,22,42
6bd248f93425ceeb625a8a97e2404112,papelaria,39,217,1,550,46,10,32
5f6d8e9b4925b2a5cb271f55aea07896,cama_mesa_banho,48,324,1,2050,39,11,35
0a32d8349e99e8cdb9a5dec7d3f94985,utilidades_domesticas,28,416,1,300,22,6,11
dbf23e54e9fe684d5774201bdf0de80f,utilidades_domesticas,58,71,3,500,20,35,22
a035b83b3628decee6e3823924e0c10f,perfumaria,53,2235,3,1450,20,25,20
08f457ff8eec8dfffecc0489179e7db5,construcao_ferramentas_construcao,60,3407,2,2300,16,11,11
4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53,603,1,5950,65,11,65
368c6c730842d78016ad823897a372db,ferramentas_jardim,57,366,2,1650,30,22,30
d418ddef3e7017381084956220b00b9d,eletrodomesticos,54,354,1,100,18,8,13
8338cef8355d238f43711dcb9c0657b2,moveis_decoracao,59,473,1,700,30,3,20
0bcf6f2768e7e4cf76462a7b7e0ca0c6,bebidas,46,805,1,150,20,16,16
cb81df0e3ccece253557f2a07df4727e,esporte_lazer,25,469,1,225,18,15,16
9411bee3a54ddfd68c52f1fdf4cd446c,moveis_decoracao,19,191,1,400,30,5,30
5c59756861f289b773f83871924200eb,cama_mesa_banho,40,729,1,3100,20,30,30
18bbc803715ffa8ec1b58bd3f737fdca,informatica_acessorios,38,665,1,850,16,11,37
c10a7001e8b49dfc03817444b5f2ed81,relogios_presentes,46,670,1,500,16,2,11
45db4516caf5bf0516fb08b73fd14d1e,malas_acessorios,47,571,2,550,16,6,11
6df665a20caa80a66804f836165bbf36,automotivo,48,1841,1,4300,31,11,31
be68ca1484d5bcc92f0949413e5eb445,ferramentas_jardim,34,423,1,900,16,16,16
5450ae624c196f64c291a61b12ffa3ee,informatica_acessorios,43,321,3,200,16,13,18
38afdf723b95d455b418a0f57d623c6b,moveis_decoracao,38,479,3,2500,34,6,28
2983053977d2a69111a0a674fb7e5fab,papelaria,59,344,7,2000,60,20,29
261244fc4d0197d8772346872f5b0f5e,moveis_cozinha_area_de_servico_jantar_e_jardim,54,785,5,975,41,12,12
7ac5f520abfc0589418bc7c76cea7a7c,cama_mesa_banho,59,349,2,1550,30,10,30
ab507d0f8d9ac91607f9cff20a8c5684,climatizacao,55,855,1,4800,58,59,25
1e88eb1734651579b4928df098f4d86c,moveis_decoracao,60,702,2,600,26,8,17
6df3e292ba834323d4d8164d4c88e698,bebes,50,524,1,250,23,14,28
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49,295,1,150,16,5,17
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58,1390,2,3475,54,13,48
b44ac72ece514e2e7985803cf7cefbc5,livros_tecnicos,49,894,1,367,18,5,15
50b9ed3a22932b28d452c73046083f5d,esporte_lazer,52,1321,1,254,17,15,12
71a033537c0b1b79fc26e6d0bb3bb1a2,moveis_decoracao,56,227,7,950,31,11,26
7aa09531577c4f30eaf1f6cbe61f6536,esporte_lazer,56,1249,1,4350,20,20,20
bb77135946e78428a7a5634a46113a22,bebes,57,271,1,600,25,15,25
aedeeed7f1b4f0f8be40518d70991770,eletronicos,37,402,1,150,25,7,16
2f20a2013902657c0800ddf524514e4e,cama_mesa_banho,55,392,1,1450,20,30,26
def080e33b38a4c756347d4665b40a7f,musica,45,1465,5,1850,55,17,15
e482ad963bfb9a9abc51b9850aca97b7,utilidades_domesticas,45,293,1,250,19,8,11
45c16b5961d3c6b54f202121673a2c44,cama_mesa_banho,55,415,1,2600,42,16,36
2722b86640ddc24e1374c2df1ac2a230,construcao_ferramentas_construcao,47,1139,3,1700,26,9,20
5a2c5357841ae997771d179eee3f2027,esporte_lazer,48,2523,1,10443,28,29,26
9298a9128d39e1ff0dc62e143e8bd328,cama_mesa_banho,57,150,2,1300,47,21,41
55f166570845e0a7b4456edac9c420b7,automotivo,42,431,1,975,32,35,29
bdeb69e094c42de582310fffad126d77,automotivo,51,424,2,100,24,2,17
5fc604f5f76a23b94565f06a830fa835,esporte_lazer,51,302,1,400,20,20,11
46f739c1cd676603026c0af4d29ef7a5,automotivo,55,212,3,1850,20,15,20
59f4103b8313232d3abe6630105b925b,papelaria,55,1006,3,800,17,28,40
2653c1a28e65f36161bcc73f0ca52727,bebes,53,829,4,5150,40,10,40
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40,207,4,150,16,2,11
2511e504fd7794c668a8521aabe3713d,cama_mesa_banho,60,298,1,2650,33,7,39
6ea2d74d5dd2317844dd17f16da75a5b,esporte_lazer,60,576,5,2500,80,12,22
df581a0b9a4bf71da645a0a3d5d2b4fe,pet_shop,59,1002,4,3000,41,16,27
6522b16614da30655a6a5ce4c8f2fb8b,cama_mesa_banho,48,1056,1,550,18,10,18
2ebf71f199b0f3f3331af7d426ad714c,utilidades_domesticas,56,561,1,600,35,27,27
beaf3fee881a18c9b8f551d4fc88f90b,beleza_saude,53,763,1,875,22,15,12
7f2e92915d542ef574c7327977959a14,consoles_games,41,253,1,400,18,7,14
1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,32,253,1,4050,40,15,23
2f785af0f4f132585052347521b90b29,beleza_saude,46,456,1,529,20,18,16
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45,361,1,100,19,4,11
be359e4dfd741cfa415d9965fe0c417f,pet_shop,55,348,1,13800,75,20,55
404a57563d487aecbc2b1a01d9b89aab,cama_mesa_banho,62,313,1,3500,45,15,35
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
11e5548d5bc9bd5ef53d3574d9f1c0bb,moveis_decoracao,64,3322,1,1600,53,8,11
924526b79ddb063f802d7a11720d7b5e,perfumaria,55,838,1,200,21,16,17
afdcd7fb20b2bb98322d2b1400c074cf,eletronicos,47,427,3,138,21,4,11
9e0e152552a1323f7e5dcf63d50cdae3,perfumaria,48,969,3,400,20,11,11
54df09a5996302d51d8c0d81cbcdce39,eletroportateis,45,956,3,6950,31,32,43
2152380ff2e0afbc8c1c5b7c72732c40,moveis_decoracao,57,216,1,1300,40,6,32
8d219c7aa1a8032569bbd8c4ad515daa,esporte_lazer,52,914,2,4350,20,20,20
75d3880783e696c130527f026ee302d4,esporte_lazer,41,243,1,400,44,13,44
f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
3a8320b027e8c8359d0a326844bc03e1,fashion_bolsas_e_acessorios,33,269,2,2000,30,10,20
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,22,11,16
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,27,10,15
e43311c5b307c31b994c47588c59b168,moveis_decoracao,50,500,1,300,25,2,17
aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,16,8,11
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56,1224,3,556,21,16,16
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56,817,1,50,16,8,16
e55ed19897a6692649240b894020d683,ferramentas_jardim,50,187,1,8250,24,102,30
419b12eaf8841add29c3503ee6cddb91,esporte_lazer,60,1552,3,1450,105,15,15
3554200c1d7f3b4b39a0ae68aa1c0a54,malas_acessorios,56,267,1,4633,37,34,30
194163a8a65a48a8c95623c399a9d4a7,,,,,1600,48,8,39
42877980a9990b1391c279582c1aa894,esporte_lazer,59,1013,3,200,20,7,12
622bad99b4296aade0783ebecdd3fa15,esporte_lazer,47,1249,1,400,27,6,25
2f1927c926303d27159849d2601d5d96,esporte_lazer,40,354,3,650,28,20,25
2584d5fa1ac792c8c26168eca51bb4d0,casa_construcao,56,797,5,9950,52,22,52
49d89239eb92d383e390b38b9bb792c6,automotivo,59,580,2,200,16,5,20
0127db1f4effcf8f5b88d80588bc5624,relogios_presentes,53,555,1,200,20,7,15
db91bca0e0253d71433c22ac5acd0fbe,papelaria,45,513,2,575,23,26,14
ef0e165d773ec293c5aeb5470a08b183,cool_stuff,57,1620,1,2250,16,40,16
bf666278787c1150f040f26d618c4a9d,construcao_ferramentas_seguranca,60,605,4,600,20,20,20
f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
c0abb5707b6d57b4e7d9797222a77fc8,beleza_saude,60,850,1,417,25,7,22
7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,59,2432,3,1200,16,11,11
e41879396cfe504fa2e6951eb7e5a76c,beleza_saude,59,371,1,500,19,17,15
2b4609f8948be18874494203496bc318,beleza_saude,59,492,3,250,22,10,18
2a3539131370b3ac020dd5f7a656a53d,eletronicos,60,442,2,1075,21,9,9
b7900dadb2e17d3f270cd487b7df185d,cama_mesa_banho,54,909,1,800,25,5,25
2052b3c5e08893e567c2fb7778476c75,informatica_acessorios,46,227,1,810,16,10,12
9400a388ad4fbe5e9d381a9762fc99c2,moveis_decoracao,59,2045,1,1550,25,16,18
4cdd0c9eb93994b4c2b313ecb2c8b5ca,utilidades_domesticas,53,532,1,250,20,3,20
489ae2aa008f021502940f251d4cce7f,utilidades_domesticas,31,875,2,30000,60,61,33
22594ba8fd9a72ad95d352929c821560,moveis_escritorio,31,1076,1,8450,53,50,16
65dfa5d20f4beb1a0f6aad75c004434f,cool_stuff,51,729,2,8450,45,24,39
69455f41626a745aea9ee9164cb9eafd,relogios_presentes,41,408,2,501,18,13,14
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52,1197,1,2500,20,11,11
807b118bfa0f764901f5a528e0e3b7f9,utilidades_domesticas,24,136,1,1500,45,25,35
3f0b2aa04502b87638f75da7b9cae50e,bebes,45,664,1,122,17,12,14
1164c17af70425821f88bfbdc9e907a3,bebes,44,282,1,550,50,10,50
ea4f4b5a820fea007c6c8d7ef9a790bc,informatica_acessorios,31,694,1,167,16,14,13
f98ab3dc92c46ebabdc8f613acfae537,beleza_saude,58,1419,1,210,33,8,19
134957eeec87be2414ac629ee0b947a4,informatica_acessorios,57,1370,1,200,20,15,15
f2e53dd1670f3c376518263b3f71424d,cama_mesa_banho,53,236,2,1975,41,13,31
73353895a654703808e8ac484d6abe20,pet_shop,56,1143,2,1700,50,20,40
32442bee23baee10041f5a964cfcbd15,papelaria,48,1235,2,800,20,50,40
977e5f8adaa0cd1dac4f4b1969ec598b,climatizacao,37,1907,5,300,16,10,11
bd69e6d599b9a3d9c298617c14e46f9f,cama_mesa_banho,54,405,1,700,45,15,30
a9f386c43d436bf2a431efe073ecbc70,informatica_acessorios,22,716,2,150,41,2,29
2e513e110e3f95926fa3d1ac44444ff4,eletronicos,56,320,1,150,24,8,16
32808768776c3aa459e4a6e143644cd6,pet_shop,51,1348,2,1250,30,15,30
e3217b2b6ec69befdfa1e98962b2565d,brinquedos,57,882,4,350,20,25,20
8c7274c4e638e7f229007fe28aafc741,,,,,1950,40,8,30
bff9d75e90c1ecdb72ab40c3aafe7e49,moveis_decoracao,56,2042,2,3000,69,11,11
3581c0b0a9a0bcd1a49381b65b4cd7e6,cama_mesa_banho,60,369,1,2050,45,22,33
0e429613002a4b7dfa4554005e2ab8d2,eletrodomesticos,59,250,1,250,27,13,17
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1,1200,42,25,15
7edd6cf84eed8d7a3b63543734fb1249,papelaria,42,456,1,750,16,20,35
a7d454bed93698b6ddb23f865e69f111,moveis_escritorio,40,2137,1,10850,58,28,58
40cb7bb3d30559b9b6c4fb62bc837962,cama_mesa_banho,54,617,2,350,47,4,35
6d5172990dbf91301b99da2fc11c9609,eletrodomesticos_2,37,388,2,1938,32,19,21
b2fd74298e16eef2568d2f9dff6042c8,utilidades_domesticas,50,364,1,10450,61,28,28
bfb09aea4e6432b4b0588f9ce9062a9b,automotivo,57,361,5,100,24,2,17
31f818fab5ba17c1c2f9b25b33630145,relogios_presentes,29,1533,1,250,16,10,11
aadff88486740e0b0ebe2be6c09476ae,beleza_saude,56,390,1,250,16,5,15
f56596f8f7191441f17b1a1fbfe37a75,brinquedos,46,195,2,575,23,17,20
aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41,154,1,2600,40,45,39
0c8b6b6e4f9ee5fe2c48d6cee4c69bc8,sinalizacao_e_seguranca,51,742,2,9350,55,55,22
e5989cd466f0714e1439b95bf6a279da,moveis_decoracao,31,471,1,1200,20,20,20
b813c88d024da60c2cbdf7a531e4fa77,perfumaria,60,441,1,500,23,8,15
df10a782c44fcfb00afa5bba65777d74,brinquedos,52,962,3,6150,60,17,34
a337a861d9d1f1156c9d5d020618b2cb,fashion_bolsas_e_acessorios,27,458,4,150,16,12,16
685919d3ededc26c0ec078b32241025a,bebes,48,1369,2,6850,48,25,34
cdeefdce9704b2a961a01e89b1f19e7b,informatica_acessorios,52,2518,2,400,28,6,20
be837f2e0152a208d4386f4126d5bd7c,eletrodomesticos,60,940,2,950,25,11,15
1716ea399ed8ee62ba811e6f55180f45,automotivo,25,712,1,200,21,17,17
bb09e8007aff97a9452967b19430cf53,utilidades_domesticas,57,571,1,2350,25,30,25
2343570575e2990224008969445d7402,relogios_presentes,60,515,2,100,16,3,11
6fc28511c465f5eb21a83573c9f3d29c,relogios_presentes,54,650,1,325,25,12,23
875354d714cb706c1429cbaab1c358a4,ferramentas_jardim,52,317,1,10100,53,30,38
a5647c44af977b148e0a3a4751a09e2e,moveis_escritorio,48,1066,1,12160,56,51,28
8c5876b1c7768217964f353bc7e64393,telefonia,61,440,1,250,18,3,28
7b10697c2c3686763958e2c55e8fe2b9,instrumentos_musicais,52,648,1,2750,103,12,17
c2a1ff8408a1c857c8730e4d12da714e,utilidades_domesticas,56,1221,3,1450,21,17,22
1d116eece9b8bf17edaea2f3bc0f7324,fashion_bolsas_e_acessorios,29,107,1,800,16,10,15
63dee6756e0e8bbf04e52803409d4673,pet_shop,49,352,2,4900,50,20,50
f51bda33ab6008cea43d2be021b866c4,moveis_decoracao,55,285,1,600,50,15,40
ea4202e8bb909ce3b62009e02da04a54,beleza_saude,36,401,1,286,16,18,15
2635c3e7db0ac6cb3e733cac61ce0ba5,utilidades_domesticas,45,466,1,628,21,31,18
9b9005cfa3747d9fa0d544fc9f994c14,ferramentas_jardim,43,1067,2,700,33,10,18
76914818a87f9b6b320e136e17e6ae06,moveis_sala,33,317,1,13800,59,17,58
4a300735bc293723103db0d0c1bc1585,telefonia,42,661,4,250,16,4,20
5567c10de36ebd118569fc875d064e1b,moveis_decoracao,56,472,2,500,80,10,60
ff55834c0b3272853dfe62340f2bb91b,relogios_presentes,52,150,4,250,16,2,11
e338f548cda0b52650b9acfd317a74db,fashion_bolsas_e_acessorios,40,444,4,150,16,5,20
da9e08537d4ddc6682410370bbbb04f1,automotivo,56,1723,6,250,25,10,15
dd68bcbc459a7f8b1e8d41efd8e076b3,papelaria,43,785,3,1825,38,21,38
37cf51a1aaaf1d36fa54d980867b6fbc,telefonia,58,818,6,300,17,4,12
9c5c6989f78912e5eca376eb0eda483f,beleza_saude,57,2453,1,1150,22,5,16
34dabb8af33b3756cf72df05fb327011,tablets_impressao_imagem,56,512,1,300,26,10,26
4c1e109ecdf58453de365d217cefa64c,pet_shop,37,1219,2,974,26,30,28
4180a49d4b879e727ad2c8e82a9f4d87,esporte_lazer,54,1598,1,250,16,15,16
df73a8f4ff200bb4571bbb961c6f6987,telefonia,59,601,1,200,19,4,11
6bbe55cf8f85c87b6eebb775a53402f4,tablets_impressao_imagem,54,512,1,283,22,12,21
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43,1128,1,16133,63,59,25
61e2cc02b96d5d61c27e21754260dccd,papelaria,48,182,1,300,25,11,11
a45d376e2359c18076d5c16a042777e5,esporte_lazer,54,1814,1,1286,24,21,22
6b7b5d0adc9be5fa4c0e68c102dd51b4,relogios_presentes,57,440,2,600,18,18,16
057041a5c3e1080ad700db092badca71,cama_mesa_banho,59,395,1,8950,40,25,48
e01bc2ad5c6f46c0f53f73379fcd602e,esporte_lazer,28,1182,4,900,50,6,20
4f33e0de0408eb2d6238a9f41f55acb4,beleza_saude,59,1064,1,200,16,8,11
939ca4eeb18f951c099e1178bc50772c,pet_shop,60,396,5,1500,22,19,22
96ef18649cc53717e0028b36c7c69774,moveis_decoracao,52,485,2,500,35,8,35
36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,33,300,1,207,19,11,14
5ddf71f0c832e1af820031a5a62beb01,eletrodomesticos,50,719,1,100,16,3,13
6ae38d49db7fc65ad1779828542aecba,ferramentas_jardim,42,317,1,2300,23,22,19
a5341e3f8155dbb3e62323d3ea289729,moveis_decoracao,50,422,7,2850,40,5,44
775917a2882dceb1d02aaa6b1abc1b24,moveis_decoracao,58,408,2,8050,52,18,35
f26157889d4e8ee5b3cbcce8e51c7d2f,esporte_lazer,32,534,4,2350,30,25,15
fa7be99321f2dbb1e518d2139ccb1d39,esporte_lazer,63,1908,5,500,27,15,20
557d850972a7d6f792fd18ae1400d9b6,ferramentas_jardim,39,1310,3,13805,35,75,45
610c673331ac3c4fa0f393ce5af9aa2e,eletronicos,43,381,1,150,22,11,16
2814b5e91ca5da1c238fc3ddf9616832,beleza_saude,58,1058,6,350,16,7,20
dc52f0f5d3ec37a93eaf956cde4e5d2c,relogios_presentes,60,539,7,400,16,2,20
d2f5484cbffe4ca766301b21ab9246dd,informatica_acessorios,51,448,1,180,16,9,16
eb58d9eb4488178a84d9df65e7a42ad4,utilidades_domesticas,58,743,2,920,50,10,40
7a2f315c0441e5d437270cdfcb089c43,moveis_decoracao,25,271,2,13700,50,55,50
a4fa3b8fa5953b0bd18bf4e0b4de499d,cama_mesa_banho,58,189,1,1350,46,2,36
f80214fd7d681d1dcf12b3acaf4f0da7,moveis_escritorio,45,1156,1,12250,63,58,24
e1b8f6708fbd98896278e000251dd8c5,automotivo,30,530,3,650,24,13,21
c8dc26795ea2ee96f3fa57453cd7667e,pet_shop,59,888,1,300,30,30,30
c4fa0206ee58c2694c9642e6483b576a,perfumaria,51,784,2,525,16,15,16
57d79905de06d8897872c551bfd09358,telefonia,59,540,4,300,17,4,12
bf04528618b481f107b7ea5747432102,eletrodomesticos_2,46,1147,2,300,16,11,16
3a190a87d4cb405372538cabe41788a6,informatica_acessorios,51,1066,2,375,16,13,14
51250f90d798d377a1928e8a4e2e9ae1,perfumaria,54,937,1,50,16,5,11
b86342c63a6cf10c0bd92517b1a592bc,automotivo,60,1657,3,550,16,21,18
0364c36f8e845e4d309c0a3accc04b1c,moveis_escritorio,47,1158,1,16800,63,58,24
43423cdffde7fda63d0414ed38c11a73,relogios_presentes,41,1159,4,350,16,14,11
a0baf68f73515bb20254e024f0cae124,instrumentos_musicais,63,995,8,10000,50,26,46
7192b9106c527efa0a6201bfe26ad753,bebes,29,989,2,2800,51,35,26
d8a3b568800dd60242c366e5e02184e4,esporte_lazer,56,627,4,550,16,10,12
fe1ee1f8bfbb79fe10856189a0c35229,utilidades_domesticas,49,413,1,1400,33,26,28
f32415d23c358ef1e387a7d329d9ce9f,papelaria,59,276,2,550,66,12,12
cd7f7f00061ea28ae06afc6dc5786cf0,moveis_decoracao,33,1183,5,350,68,8,13
1427b126f61597524866770b05d4eed2,informatica_acessorios,51,378,1,200,17,13,13
3ab181ea2f9cc4be74bad27ef8a03492,cama_mesa_banho,57,293,1,3650,40,10,30
35e30f098f0bdf1af247ff22a9b14fd8,bebes,56,718,3,5050,30,5,30
03fed41c5e9067007d852ff83d602753,brinquedos,46,1107,1,19650,75,76,22
ca5c923962558430573f83661dbe36d6,pet_shop,59,747,2,1250,40,20,30
3a362c0e7f9a69276e2d95869a3e143b,beleza_saude,60,919,1,150,22,3,15
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,59,582,1,263,17,12,13
a8cb589d0aa5e6308a8fcf133ecca711,,,,,990,18,27,17
3a4c258c71b027dfe480fdb608e2d9a1,fashion_calcados,53,408,5,1400,22,12,33
811f973313e8219988a69cc140c447f0,cama_mesa_banho,50,465,1,13350,20,20,20
0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57,339,2,1800,37,22,40
ee99026a2d04ff2294f42f8cf337029b,ferramentas_jardim,54,1736,2,1300,25,14,24
ecf23a6c1689e2bed38171ececac6138,utilidades_domesticas,56,1688,4,1700,16,17,17
b988dcec4901f325d06b162e02b3c5d6,utilidades_domesticas,29,637,4,500,16,12,12
81e057ba50dab8e85df716fabefa2adb,esporte_lazer,36,697,2,270,19,8,10
1264d5ede085c34d455f62cceca87791,moveis_decoracao,61,3781,1,2050,33,8,26
253e743996e4439451bbb1137c3e7b6c,beleza_saude,50,915,1,850,23,15,21
7c4a8bec217df1de0df2b5aaf8175b65,audio,58,675,2,167,16,4,11
8f7ba3a21866ed0cf0233dd71fa0da72,informatica_acessorios,50,703,1,223,19,12,12
dff20ba2dd059040c0940992753c0a58,informatica_acessorios,49,563,1,100,18,24,16
f2169c25db6a579fde210bf8ce7ce9d7,ferramentas_jardim,33,1942,1,7750,54,28,28
1a405418406359cc2b8815f93bf359c2,esporte_lazer,56,1007,2,4550,20,20,20
e969c0b5b997b22894446bc30f5e0b45,casa_conforto,60,214,2,1350,40,20,30
44e5dd2a8bc1c55eeeffac2f3df1e8cc,beleza_saude,50,622,1,800,28,29,28
4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49,1495,3,600,33,19,13
740adb81f19fb346d1ce72237211ba51,pet_shop,37,1243,2,682,25,35,27
e4c7ed7a832858c17d60ad5e38b00aba,cama_mesa_banho,35,155,1,750,40,4,30
88596b69f04745db1f8ba135da5c708d,papelaria,59,296,1,310,21,7,15
11875b30b49585209e608f40e8082e65,esporte_lazer,26,1465,1,1032,17,15,16
66484d3ad6c8fcd55265bfdb060fc8cc,eletroportateis,37,3469,5,1500,22,29,13
cf78006a2a6b0429b9663edd99bb38f9,moveis_decoracao,49,399,1,1900,28,19,21
439d0c278b77ddc4b1488de210c8df35,cama_mesa_banho,44,641,2,1950,50,10,40
e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53,346,2,733,17,10,18
ca815d1a82897d9d4503e2e367931d03,cama_mesa_banho,54,204,1,2100,45,20,25
625522e2041f5759bc483af612e22718,cama_mesa_banho,41,582,1,1450,35,19,45
9da6fbcdb4cc9d08de3c70331ea19a5f,cama_mesa_banho,49,459,1,1700,48,8,39
43b54d1fc56ff394092a3dff6be2d39f,beleza_saude,60,919,1,150,22,3,15
716854aa9d670cabfec04c7eeddd85b8,fashion_roupa_masculina,46,1765,2,600,35,35,15
832755a0ea738bb04907c1558ef43e40,ferramentas_jardim,57,579,7,1000,22,21,16
62d41a80c366aa2d8644e3270adf8440,informatica_acessorios,50,512,1,1225,43,15,21
f9cce3e19235fa7d11942f69caaa22c7,telefonia,49,1715,4,300,20,38,30
0a6cf067b01351046739940c8cb7f60f,brinquedos,49,893,1,600,26,13,41
9234cd3c6bd121932ef77a39d6d87893,cool_stuff,60,1702,4,200,17,7,17
052413504e5295cd66ec4ced0b310062,relogios_presentes,55,570,1,165,16,10,12
a996589ecdf800089835934a0360ccc3,eletronicos,49,238,1,150,18,9,13
a7c6305655921ed7f446b060ca89e2e7,pet_shop,33,478,4,800,20,25,16
96537ba8cc2b7b2d74ef574b5e78d458,moveis_decoracao,63,632,2,2350,38,7,28
fcf41b0fb1a95c8f66330d698d55a532,relogios_presentes,24,993,3,250,20,16,12
274669a78ffdf9398adbd9502e6c4915,papelaria,29,194,1,450,16,42,32
d79c712e7afe8f0fd59b749ee1e4fc97,relogios_presentes,58,891,8,250,16,2,11
