order_id,payment_sequential,payment_type,payment_installments,payment_value
a6414c6610d79fef8ecb35e54989d566,1,credit_card,4,258.90
96a2b5167187b3cfde60cd245d421132,1,boleto,1,48.22
d0836b3ff071bfc93b8a3c5acd8b63a6,1,credit_card,2,183.69
ed6fa5e51bb096344440db276aedc37b,1,boleto,1,197.82
9d96a9e98c3d858bd5671f4063710829,1,credit_card,2,202.87
2e571b4487c7119502acdb48043efcee,1,boleto,1,1078.43
914e3f7135c8d9046278a046552ebb6e,1,boleto,1,62.59
684c3c1d1b032d52568994de2b76945c,1,credit_card,1,96.22
ee9ca989fc93ba09a6eddc250ce01742,13,voucher,1,6.51
70b125b1e127de57a1145f484705786c,1,credit_card,6,137.99
91d87f183dde318c03f68e1b1eab1314,1,boleto,1,44.75
bfd5957bdfbc86a1882ee0dfa7a36a47,1,credit_card,4,183.50
894f91c1c79ed1df3d678edb9970e88a,1,credit_card,4,219.27
d7c88efc86371e81d37eb2cff1c61020,1,credit_card,3,122.17
c64f99013aa55e3d950573bf1a8ede4e,1,credit_card,1,98.14
71b74d0e5cfa77c4b848bf0dbd8f7117,1,credit_card,1,21.38
bf5d8018171eeb0788be7f1c871eb981,1,credit_card,10,248.85
4066e404b7be2a4a7331bc62da6fdbeb,1,boleto,1,16.98
d368ca1b5f6b46bdaf14b7c0cb5e40a1,2,voucher,1,50.00
fc395bfc7bc0ca54d0fa3e4cc90d055f,1,credit_card,1,69.32
f91dcb4d9c1f886ee0e187dba0de6828,1,credit_card,2,101.00
1166012db74ae7b2b443c002e1c0c019,1,credit_card,8,366.91
af4812c0286cb623517321205ffb5d1e,1,credit_card,1,26.98
7368d87533725a6bef612cdc83678f4f,1,credit_card,4,236.54
c230f6e954ab2b2aed5ad7458d539258,1,boleto,1,139.47
f1b8509dee2f914e33ace8b9555a7e51,1,credit_card,2,266.40
458c6e383ce04c24b3033392e56c9283,1,credit_card,1,223.24
4aef3f299b3b56a9e29adf7362dfc3f4,1,credit_card,3,97.90
f131e172fef158275f49417eabdda10d,1,credit_card,5,106.07
0997090fe6882d45c6a71660aaffaba2,1,credit_card,6,71.53
85b65cf0a36d51265b279d78117ea65e,1,credit_card,8,669.30
2c88b5879d666444b90643a3817f9b97,2,voucher,1,64.18
4dd4745f66dc08de8b825edf6155ce4b,1,credit_card,2,64.23
9680f3fdc078a63f1a4d5fca0f7790d8,1,credit_card,4,213.96
a33709a7ca5c9d407f00018a7ea3a533,1,boleto,1,158.22
19421091ea8830b487a1aa4c43e074b6,1,credit_card,3,154.29
853927b32b0ebc007ece729a314338cd,1,credit_card,3,214.05
43f32db0dedd975e294e98ce23b24661,1,boleto,1,1937.64
490f9c9fc86a9e753c5729f7119e84d7,1,boleto,1,43.18
6c004aa51ca258da5f0936ce3a38ab18,1,credit_card,1,27.64
deb8ce115f74e504ae38e7db9bdd42e6,1,credit_card,3,65.94
36cd1ce42b6013f372ceb0a80b2a1b7c,1,credit_card,5,329.55
90c9aa0e4721db1de14e8528707b21a2,1,credit_card,1,111.89
16c96dd4350d02d1890b8b7fd141da9a,1,credit_card,1,289.83
6942aa7dee89fafe04b6ff790e74912e,1,boleto,1,228.00
b14149872b01643d235710d4a84d55da,1,credit_card,8,363.20
cb0909932c118481a0e44396d80ab2e8,1,credit_card,5,68.87
3c630824cefd356b7289838656c9cdbc,1,boleto,1,20.38
7beb8dfe9d03e7b0b7d7b811842a0fc0,1,credit_card,4,129.37
55a4f9b50beced29f599c03bf4df76e0,1,credit_card,8,87.15
1f153a6d92d413d94c540554a49e47fb,1,credit_card,10,133.22
fe59965bfbf484aee4f2503efbd933d6,1,credit_card,5,64.10
67c4fb37550e156c42ebafde460fa354,1,credit_card,5,114.34
7d7db898e5eaa10aac6c7fb616d9d7dc,1,credit_card,1,45.31
1d52ba7197c7acebbb4f826f6585536f,1,credit_card,1,286.09
fc5fbd714a68c4cb0a3a927b2525109b,1,credit_card,3,154.60
c10b534f7703a278c245f38852273dd5,1,credit_card,1,55.09
c70e1bd940c5723bf066a1dbcc1455e8,1,credit_card,1,159.23
ef303518c213c484b45e3cd59f745bbd,1,credit_card,5,50.31
8f0c341c40542ef2e5fee0d1ed7ba05b,1,credit_card,1,73.16
616349dfee9e27679881b25bfc3af335,1,credit_card,1,75.17
3c116d50bb76160ee1d7a2e8f5791427,1,debit_card,1,54.42
a87d8e4358ec8697c2eb5dbcc42f8330,1,credit_card,3,88.49
205d5db88d0a8b3736d1afa2f6a329c5,1,boleto,1,89.17
e2a6b0a5726eb784ad4d8281e02ff025,1,boleto,1,153.99
0176e50f3853fa068127afa3daff6402,1,voucher,1,75.07
9372c16a75d7ff9110358389ccaa0566,1,credit_card,8,155.62
7b4fb0197b18a0fd0e75f9e44b3fc757,1,credit_card,2,121.62
e65ed79c46c63118f16efacfca85f06f,1,credit_card,4,84.14
2caedb75be9b0acd4a4aa3562e5f898f,1,voucher,1,44.00
53f0bd64140840f70f00c89e7a19fdf2,1,credit_card,2,230.75
6ef946c23a02ae5e2cfe4779ad34d805,1,boleto,1,167.52
d5fe6827cc4a6ce0562e5e116c627839,1,credit_card,10,189.33
55772fc319b3906e897cc43fae9c1835,1,credit_card,5,74.16
fb4de3600d359f84927517e78ff9ba54,3,voucher,1,20.00
eed6f74a190f23b5a8ac54a8b86aa79d,1,credit_card,1,55.17
12905797f6a5f67c41d036a0ea9a40be,1,credit_card,1,67.00
b242b34edbc41ec738a3ff3cc4c0ae89,1,credit_card,5,102.96
594bad57a253656f86d8282c5365be89,1,boleto,1,192.90
8d8a1fb20cc3bcbed0c51fd0c70bc538,1,credit_card,3,211.86
b2206d0ce2ecabdb39fcd5ce941805ad,1,credit_card,2,116.62
82daccb8bfc3bb76bc1616a4f22c3cb1,1,credit_card,4,109.16
fb4de3600d359f84927517e78ff9ba54,6,voucher,1,9.69
b8d8e7c7fe850dd45f9e3762c8b4b940,1,credit_card,1,163.57
0fa05bb83efc10205ac8f4224f10c336,1,credit_card,3,147.59
9d532b51b8f3d1f0103c34fc72fe1816,1,credit_card,1,77.57
beea8116a9908f0390812fd77d9b1f2e,1,boleto,1,57.09
7131224bb3afd2aa3e6b81ca40bd8e4a,1,credit_card,2,144.50
450c895cd5341a52818d10c9593085bd,1,credit_card,2,143.89
001c85b5f68d2be0cb0797afc9e8ce9a,1,credit_card,4,112.71
e55650ed198645300501994955043aef,1,credit_card,1,29.31
be7ef653148b80c79b5d9b8500c47949,2,voucher,1,32.06
06e4e324b83309e575442446e34377d7,1,boleto,1,122.60
1ff2b191106588727c913321d52db56f,1,credit_card,1,319.11
ca7296a83aa279afb28c2388a4f48891,1,credit_card,3,102.96
bb18a7304967722c7cef28dff0a916ed,1,credit_card,6,116.21
5b5b301c2306435fbdcd698f1c3a5ab0,1,credit_card,4,81.31
4c30ca1b003a7fb3999df965167d492d,2,voucher,1,63.97
296a93c03580ee2cd6d1c20346191d6b,1,credit_card,1,38.89
11b1470a79108e6d6dde223c40bf2c4d,1,boleto,1,48.05
477140a02351a2a01918ec67d2d68ac2,1,credit_card,1,52.68
5d963a08322bbf0e9d783716d6e9c1a0,1,credit_card,3,52.68
fb4de3600d359f84927517e78ff9ba54,2,voucher,1,0.20
cb2957ca3cf764ff3a56c6f07e724f72,1,credit_card,4,315.98
b5781a5976dad5a78067d528713ef47e,1,credit_card,8,620.29
59ac3c3ef46e5a6355dde8dd64a4ca4f,1,credit_card,2,170.32
cd5e56b5a3ac9bab0513602f1feb6d08,1,credit_card,1,293.36
0d5d3777270af3ab88e1ad0e74c57e52,1,credit_card,8,158.74
52e6cb31e6d1cc5510759fc66b3a5385,1,credit_card,1,35.40
928c456c589166bf1f6a77a4ec6a8165,1,voucher,1,65.06
701ddcb0eab1d32958b3638a5e8c4e97,7,voucher,1,3.08
777b4b0b8467866361a717d277ef1b1f,1,credit_card,3,94.52
eddcd0974bcd773f5734decebf0225a4,1,credit_card,1,128.89
2d8e4baffe6056f0800c1d99f2960384,1,credit_card,10,396.63
8d60c8a11e4eefd1b431f3c126e0b3c4,1,credit_card,1,109.50
79632fd4663d3f0ff7dee9ac7a31a43a,1,credit_card,3,92.20
b6424e8ce7a66029b94b1221473c995c,1,credit_card,4,67.83
791ecfcf358d8482338314a266c01fc4,1,credit_card,1,96.03
d97670cc7c039da62e3bf444647fb307,1,credit_card,2,98.83
6448b940e7bdf635ae69dca1b81077bc,1,credit_card,2,65.00
91cad3260fc3d7cb677fe27010618ab1,1,credit_card,2,62.98
a33a09b1320a130c61d1d5d9b8aec5ee,1,credit_card,3,138.11
73eb70779d3a8a4647f8ccf9c43d2623,1,credit_card,1,257.77
06c1184eaca6e3877347f38cfe926100,1,credit_card,5,278.19
f3b26a8dbd85e93a90ae813f6d67b2a0,1,credit_card,10,117.07
8a9424899aac432d80d8e580932b5ee9,2,voucher,1,85.51
7fd7130d7e48470b9e4782edb0401a44,1,boleto,1,45.09
7727f2b370c8c7e236872c980d69968f,1,credit_card,3,237.59
072577283d9ec2718f05c37d141d65de,1,credit_card,8,82.78
6227de9611e75b006686710c6a29df35,2,voucher,1,294.54
947b612f269cbbdaa438d55bb70f1baf,1,credit_card,2,164.34
ce86f3b70e7bb8cd539eaed55e3553f5,1,credit_card,2,124.01
317bfcd79627d89d54a917da6e066beb,1,credit_card,1,123.89
9cdf9fb8b53e82a2a63e2618f49dc28a,1,credit_card,3,61.91
6be2c0f364bfae8f84f696a114aab022,1,boleto,1,196.43
a7dde6878527f0d1731d370978ba2849,1,credit_card,4,41.85
fcf3478bc90a1b2e214d529d0455dc1e,1,credit_card,3,261.45
61e5353969ba519689f085a0379fccda,1,credit_card,4,90.88
54220fcc516cabe9ec84b210c0765ef2,9,voucher,1,2.24
665bf879d521fe72a93430b55f6d5e54,1,credit_card,2,174.41
fa7809f6cdf09dfab24cfc2669964ecb,1,credit_card,3,52.22
2a18b3d0f12775db98aeb028d0e388da,1,credit_card,1,28.09
66fc85fce01ca94d68a669ad2f78c035,1,credit_card,1,58.41
2e9218017514abac32bb20f975e15ecd,1,credit_card,1,7.81
633500d08d4de68291b91ac828ef3961,1,boleto,1,130.61
5b9a0e4cbfc2d6a1347472c847a4a4e1,1,boleto,1,258.41
fbd05af8c1751b972fc6e19b1190990e,2,voucher,1,1.02
356f68057b81e3a00ee64a8e16051517,1,credit_card,8,367.60
3a096d99346df2d6c043165967ff011d,1,credit_card,10,800.00
d856e505d0de5e968c3b1dffca9c8940,1,boleto,1,98.70
2fab4de591dc7b69eeb8afb9a976ba91,1,credit_card,1,43.33
1149d72adba9246665c80103bd7011c5,1,credit_card,1,17.29
c96496058fe55b7e844cd5e3a2562f85,1,credit_card,3,89.15
94f1c6e75d7f8c25a1094c0f45ac1a07,1,credit_card,2,113.13
beb200af87856babdcd5d936fa928d41,1,credit_card,8,349.53
741a088353f3774474ff3b2d7da8f0de,1,credit_card,2,201.43
44b7e745838a4567bea39348717073cb,1,credit_card,1,49.87
85155db432ac11f95d0c59fac9f4974b,1,boleto,1,26.09
09d3f9f1be63c067456cc619076685a1,1,credit_card,1,63.86
f930a1f6247ed00d6fa9d8a09782c7b4,1,credit_card,3,353.06
31d5120f144d73ba1e5aa4e747a328e9,1,credit_card,10,669.93
867c38cfbcd204534450b238734e4bbc,1,credit_card,2,352.94
362cdbf5a3b5f297257f6e67be534a27,1,voucher,1,25.47
38812ede52a6842d03eb017fc2c9d92c,2,voucher,1,3.10
e4dedbcf41b39d53b8ac735d22ce670c,1,credit_card,1,31.75
7d07b6c1321e0ae86b7d6205e015f0a1,1,boleto,1,294.14
b1b6f4555a67701822ee36e2d35d7043,1,credit_card,2,32.70
915a913fc05ab382dafb7776ea8c9580,1,credit_card,1,72.67
9803d53681d599da06e759c5935f89e6,1,credit_card,8,355.76
8998e5470215f07da1f2529b486d0416,1,credit_card,2,173.15
da0571dd2e59b32cca46279a02bfb40e,1,credit_card,1,72.50
de310c00c4111ff98be9166aa6213e22,1,credit_card,1,94.36
4d6de9e9aa5820e340e8438ed218931e,1,credit_card,3,35.04
6814e5323f3559890d60955f42d2c8d7,1,credit_card,1,52.10
33bb79c28616262f5e3fdcf5e678b266,1,voucher,1,60.75
b9e186a6d042725eb24122a767ea7063,1,credit_card,2,182.36
afb8e7d292d49589f6583efcdbda2058,1,voucher,1,95.30
a5ab32d92df4aa22033de78a4c20dedb,1,boleto,1,138.60
195194e3dbfe59a81261af1a6ffe7c47,1,credit_card,8,244.15
7a9d100d2a88bd95c3f8acd4af29d3e8,1,credit_card,1,38.37
fe4275936c291c453f09fad434e6b3d2,1,boleto,1,51.00
13ba09b4ffd7128425cc35a9c382245f,1,credit_card,6,197.72
041d39835d57e12ebcd5d992e2cc7360,1,credit_card,1,31.85
6d24d19f8842be0e8e1064fb0709528b,1,credit_card,4,108.01
8f0ef9fa114bf453c16ffc0350da8581,1,boleto,1,116.94
c41d2dd15394d41590232a9cc491319c,1,credit_card,2,176.98
c8659bbe606f2b5c31cc02f58fce4b5c,1,credit_card,8,457.80
38b85b28d1af68ede15c12548165fb76,1,boleto,1,190.28
ea7835f19dc6af291955d6e270d443f4,1,credit_card,10,1816.34
48c0a263a6f5c112effbec24abbd468b,1,credit_card,8,80.10
6a1ef716317c7b4817987c723669c2a6,1,credit_card,1,90.19
cd02e1b6a025f2d7003c4c8b2ef28baf,1,credit_card,8,106.40
fb4de3600d359f84927517e78ff9ba54,5,voucher,1,20.00
76ef2fe6ef1b33ffff4a14e2b49abb9a,1,credit_card,1,31.09
38cafbf33f703cea7d7266c456a3fdf3,1,credit_card,5,55.01
4297d3541d2675524ab8f092919f44b4,1,boleto,1,78.65
6b0bd2c2e59c7fb169874fbfeed4441a,1,voucher,1,51.75
167a89d17687b40764e54424ec1f9afd,1,credit_card,10,311.80
d798a6f2eef74e8cd33a5c79db6a316c,1,credit_card,3,74.03
f2371429f5b226299bc9410009b465b2,1,boleto,1,33.23
334b7054aa71f4d5c7418ba88ea632ac,1,credit_card,5,337.90
90c4f854c8aa741f36043f09790eb18f,1,credit_card,2,90.54
a833470057703c13293c5d7c2bd5bd05,1,credit_card,2,42.77
85f64d0cfe65f28d287067a0032a3b4c,1,credit_card,3,180.82
9b0159dd88a0319b71984d8d973472c2,1,credit_card,3,164.97
020347f6d056bb4209b3ee4711d25f1a,1,boleto,1,128.89
c4cc1f9e57162d961e267cf2f07d2fe1,1,credit_card,1,136.83
65d9b3fd87de7509d12d3cd45c661269,1,credit_card,10,224.95
3ad2e497fdcd8a39a30da81b156b3b31,1,credit_card,1,37.50
5408eceab061ca3e67853759c88a5fb8,1,credit_card,4,133.47
63d2c28920a6381ffb2fff191e6e0ff9,1,boleto,1,96.90
169bbd065798362db04a47a4f8abf551,2,voucher,1,19.62
6dce05516fc9a1e16b7a70e49ab656c2,1,credit_card,10,126.43
bbc13e09a09a77b4f6ea6a981a399473,1,credit_card,8,183.60
e9d424615d8805614e254bf5c170bef8,1,voucher,1,76.98
64a2b20e6611bf80d933549f4c45ad84,1,boleto,1,40.78
54220fcc516cabe9ec84b210c0765ef2,2,voucher,1,9.15
f154c7c62bc53e3c7ed82713abb2c96c,1,credit_card,1,87.64
91866c79939321e63218d7b71b2b26f8,1,credit_card,1,185.05
7fece9c7487cb93f6d37df78e2283d07,1,credit_card,4,146.38
e66871adf6309bd5dfab0e92fc591487,1,debit_card,1,106.87
8fe860202f0d87213c4056f1030ae367,1,credit_card,3,242.48
4a6c07557205c5dbdeae7e289af5c1c6,1,credit_card,9,90.18
80028e205983856e71a9cc12fe99d17a,1,credit_card,2,111.13
fe2eef3b23570cf0d77e3bfd237aed93,1,credit_card,8,80.14
429f1a5343ef9fc8d6b142273c6d14d2,1,credit_card,1,38.95
0232512713ff84ce6ae5c96971894149,1,boleto,1,171.08
33ba4f801135f88f6836ade6260d0623,1,credit_card,5,83.54
8e1ded141534096603108f1ee5c27735,1,credit_card,1,27.68
ee9ca989fc93ba09a6eddc250ce01742,11,voucher,1,1.68
39a0eaa2a980c810beaf68d76e52fa96,1,credit_card,2,198.16
8f09949ac786439a1e679a535495c409,1,credit_card,6,350.09
4dbf5de576e0e8d18ad0932e1ed8e89d,1,credit_card,4,328.14
387620ec766797a584b7e92a41daad5f,1,boleto,1,39.62
9e81c4ecf83ac3e5fce3ea780b1aa38e,1,credit_card,1,47.62
dee8d1d83278b2ec6e50c6472cd24c81,1,credit_card,2,51.32
63d1268ad5a270923a280206fb76bc55,1,credit_card,10,202.89
248907ae8054cb8e93d5aa44857779b4,1,credit_card,1,45.09
31c421113f181dadede6afbef5d48075,1,credit_card,1,89.21
ff014de83d667807820e68d8ea975281,1,credit_card,1,35.11
031e976ccc4a1678f5485552ed1ae778,1,credit_card,4,219.67
82b5afc1133f4b14abbcb31fd3a3fa5d,1,credit_card,6,67.46
68cb8888858976265e5e4110f76574b3,1,credit_card,1,36.10
7fb803b61e1301dc6887ef9d54cfcf26,1,credit_card,3,1237.28
e4e95d2b1c7eb000eefef2efea68ef15,1,credit_card,2,69.12
7c1775b55c23f7d7c2f85ac8e2e3c549,1,credit_card,1,307.12
66e5fb8842964acac96f3e4afd13b27d,1,credit_card,1,117.94
406d7ae7632b47850ebdaaf719a4c715,2,voucher,1,18.00
76b1653b8b73dfc5eee0a0cb25c88801,1,credit_card,1,66.10
11746f9dc3d55313aadc6e6bf8464595,1,credit_card,1,47.13
961f1793d1fa464e0ed6686562936da8,1,credit_card,1,178.44
3ea80782fbbd337428a6a454c4a297c3,1,boleto,1,95.87
ab39f24d0e515ab82f849a72b61597d3,1,credit_card,3,68.74
f36e6ba50146eb8900cad146dd95e9e8,1,credit_card,10,114.29
ec6c53fc2c05b76708b23286ba2d9357,1,credit_card,2,229.04
774948f6702fc1d316b81f28fea3de9b,1,credit_card,6,121.64
94b860984e79a390fa2d4793ddd46404,1,credit_card,2,120.28
b2e7423926537e79e712ccf08ce1a53f,1,credit_card,3,61.39
fc187810529ecab8ec6fbf1b4b1d27ae,1,credit_card,10,619.86
f4a6242e6c5e57a7e2736e663352032a,1,credit_card,1,33.81
d59d8415ba3a51ac2edc13616065868e,1,credit_card,3,484.65
d10e0c39bed8e7a489486b5d621830c7,1,credit_card,1,355.01
f162c6cbd93bb5eebd520d6f654cf7cb,1,boleto,1,122.10
ba7517020cc8cdda51bffbd30bb1b781,1,credit_card,2,160.44
c3bfb5dc8642d9d1df58c355dbb9f1a7,1,credit_card,1,126.43
fc74153e0ac39bb68c8f8f9e4758f001,1,credit_card,3,169.02
e6010bcb1cb9ceb44fdb0f15f817e25f,1,boleto,1,63.65
e5417e5e64916eebb4159888b02469c1,1,credit_card,1,134.81
752b45c0651b32a09e039fa03504d3f0,1,credit_card,1,39.10
dd9aa4781edd47b13197cd4745fa846b,1,debit_card,1,77.77
e5bc6c7594c02f53761ea092c5c9af1d,1,debit_card,1,161.90
3d5b009657b66f53072a0c50aae31aaa,1,boleto,1,44.06
1e7047105c023a4482c75d1a99880426,1,boleto,1,50.00
0fe71fb21be89a6d57f98ae7c65d80cb,1,credit_card,8,197.49
1a54edac5c05d136c2dd2203344e314e,1,boleto,1,27.34
369d712be6f3792951adcc38c6762157,1,credit_card,1,113.00
5dff8347ba30bf1b9e5d1a1ce778702a,1,credit_card,10,455.82
06b0e5a0e09e97a92ab2614c36c4bea6,1,credit_card,5,146.95
e73c4ecd46f3549fd9ebcdfab800cd28,1,credit_card,4,181.10
6a3bbd282ed61602136e45cb799f5e80,1,credit_card,2,445.50
7d2fd74a17ae87c4bf3f882f55b81515,1,credit_card,1,234.40
f222fcfc65ff1398b47dc51ab30d8d60,1,credit_card,7,531.16
d576291e922fc07924f5811f867ed79b,1,boleto,1,105.81
4048b8311e92aa983ee72f0b5f1e8ce5,1,debit_card,1,32.79
cac28bfe44e2fc9411c4f61b768d0081,1,credit_card,4,262.25
09dd119f5cafd6888b0e67ebcff86a45,1,credit_card,5,51.09
a9c12c3dbd383763a49141b30627fd5d,1,credit_card,2,203.09
464dcde4a46d816f4943dd22ac477629,1,credit_card,1,128.93
c3d439f902dde69ae8f1c314189adcc3,1,credit_card,2,158.80
a4bebb3e6a897abebb5afdb45e4c710e,1,credit_card,1,186.04
635f576ffd2031b8aba271d85a739949,1,credit_card,10,164.58
00c8be06a8029e300dabd52c7d4c6ad2,1,credit_card,1,35.00
1651e8159581ae560e31bcd322831f89,1,credit_card,2,58.27
206a3a8906ca90cfd9c9d3b330e518d3,1,boleto,1,35.14
5f78b53dcbc5aa24a395bc521fbf4abd,1,boleto,1,61.40
ecc8938463a0c1e33dc2b5d4e1139146,1,credit_card,1,42.36
21af7328b2a40a3ece5491affde104fe,1,credit_card,1,98.35
6952ede229b1cee2808b13094179d822,1,credit_card,1,39.75
5552927954803697ef5ebf1431693061,1,credit_card,1,155.98
ee9ca989fc93ba09a6eddc250ce01742,15,voucher,1,1.92
c62dc502431fbf54699cf00a9e938688,1,credit_card,5,264.52
752c20debb41dbddf6f5898e8d83e766,1,credit_card,1,85.14
e4ace38893f7d4e22939778dd93b3dee,1,boleto,1,42.86
3e927dfcc405632ef96885c77e6e5d83,1,credit_card,6,257.92
415b2e06cc983409682f271b0e908117,1,credit_card,2,155.03
ac2a908690e426e5105a42ead9dfd2b7,1,credit_card,6,185.57
25be1d2d060ffdd6d8f10daceda67087,1,credit_card,6,187.84
023aa4b0585594124bc50e55e0e11a5f,1,boleto,1,82.84
b3c763d35ce46cf0a205b217814323ee,1,credit_card,10,268.86
0c46fe7e5915cf8413d797e298c50dba,1,boleto,1,132.59
c0d2a0a9c8dd829896b7a78d33456674,1,credit_card,7,74.41
97b6ab675f38dce08fc58f7e5ddfa1a7,1,credit_card,10,275.48
fa79b2c18a8bd1dd7fe6c20ea3986434,1,boleto,1,95.21
4a2415018bd75fb37bb24471baa6364a,1,credit_card,4,167.50
067f4abd68a2b1e0b8b158945a91680b,1,boleto,1,114.24
a3309e7ee5cbc991563c83bc0c41d694,1,boleto,1,129.87
7269605c7dd42e8f5b8818e2206f7fb2,1,credit_card,6,62.12
7c6517c41c557b7b9a6407d55badf4ee,1,credit_card,6,227.40
ee9ca989fc93ba09a6eddc250ce01742,14,voucher,1,4.70
535981e0e0cb431bfd3a85a4279f03d9,1,credit_card,3,63.90
8867156d46ee1ee4342aac2b072b300f,1,boleto,1,62.56
8855d9953624485990826e20fc9fc2e1,1,boleto,1,72.38
96a03487818c437031605930844f4432,1,credit_card,4,47.00
28b6917cb6d7f6fe0540986342ec6866,1,credit_card,1,56.36
2f61fac6b8c3e6dc71dc0999144e6ffe,1,credit_card,8,385.81
799bc9658260598f040a6a7943b73415,1,credit_card,7,369.69
364aedfbbc0fa797cdee61d4dc4d2dcb,1,credit_card,4,287.11
d21d7411b251f35ead1b210dc946ca70,2,voucher,1,50.00
379a935fe436be68e1c1e76ef0fa2c48,1,boleto,1,74.57
6e85f186f455d947bd6f50b1bd9b7c0b,1,credit_card,8,1325.44
dd1eff57387644bafd3823d2d49560b7,1,credit_card,1,54.62
73b6ddc94c65c2002e53a5cb71257232,1,boleto,1,100.26
9aea5beb82a36ec0003d98ea8d832e2a,1,credit_card,4,139.24
dabb5a87a6d9cc1388abf76cdcf76e5b,2,credit_card,2,180.00
cf72ba515bbb8a0ee1723579cc7d0380,1,credit_card,7,78.62
7e41633529000f80967da24083bb6c1c,1,credit_card,1,12.15
dbbed4924867c581971797d61fd69230,1,credit_card,8,295.46
acf135e0b39f84ba17db4d8ea2a42e7a,1,credit_card,3,60.76
363298a11fe308fc97c376a8a9707a2b,1,credit_card,5,51.06
775dfb31da346e5cf77c2fda51ae7bd4,1,credit_card,2,103.37
a84565af4cdf9483cc1cf6b94686a95f,1,credit_card,1,59.96
9cea6943c0d2ab67dc7bde8ab9b03f32,1,credit_card,17,177.25
24ceed9729a86f5e36fd61ae94183817,4,voucher,1,39.08
8453dac90d79a1163ca3cc4399801d62,1,boleto,1,177.48
100db0fb5000a9f02f0d3ee2470c85c1,1,credit_card,2,134.72
4b918143b2bc5955cca83595afd57833,1,boleto,1,119.25
4f851e6056e99764b563bff8fa90cd99,1,credit_card,8,614.45
cc85b0be56a5a15d2146816d54ee0eff,1,boleto,1,230.15
c8dd1cfd0c38b71aff04b1a4298b5b83,1,credit_card,3,169.93
589aa9dfe350a2ca1ac9e8d38d4f7937,1,boleto,1,98.62
1bf6db71e147c950fe9925e0be89ec4b,1,credit_card,8,82.88
8ae758e9dfba42257dd89e48380b3d1e,1,credit_card,3,72.85
5460a05579eef48f6c8d54ca6c3f2249,1,boleto,1,249.79
561f47f3e381d23b5ba7853460adf093,1,credit_card,2,117.10
26a8b70dd60471873b430431e691d222,1,credit_card,1,58.03
9b75fa68354ea9cd02695d002b82b109,1,credit_card,1,8.88
2a6ec88bef2eb4c5e4716b26406ead0b,1,credit_card,1,321.90
c3c91195072b499b9d88eda4350a7a55,1,credit_card,3,112.91
8b54ad5dd057cd34a1308553e2bba5dd,1,credit_card,2,132.03
cd2f659fa071787c2e90002891bbea4b,1,credit_card,3,103.91
c5496b624a2992c280191ee51a5f0650,1,credit_card,5,118.35
4637ca194b6387e2d538dc89b124b0ee,1,not_defined,1,0.00
6c9841106812441f8d244c22b9d07ba3,1,boleto,1,196.50
625b0b3fa9345b547eac735d4f4257e7,1,credit_card,3,65.71
0b573ab05f5976a357a60e0d981b4327,1,boleto,1,49.87
a030d3d4fe79a482fd66cb2205cdd0df,1,boleto,1,58.16
d1897146cbeab2b888285ca6264056a1,1,credit_card,7,78.18
73d60420cd1a179b2d8887d538efe4c2,1,credit_card,10,804.96
b63188e48794609460e6d33e5cb7b480,2,voucher,1,50.00
e929082d2d58e7c69ca9d06715ef551f,1,credit_card,6,86.90
d75453a8573dc79bc97ce070166e34ac,1,credit_card,1,150.15
8273fd6bf6d04443265e6f244f8a6fe9,1,credit_card,1,57.98
8cbc1df0d0a62f36bd6de6496435e51c,1,credit_card,2,175.08
7991b363c057a520b3ffa9dd2919cff5,1,credit_card,1,68.89
c530daceee851aa18846a89c050d4dfe,1,boleto,1,56.24
08cf63d17d15433573bf10ae778045ab,1,credit_card,1,80.20
b91b97488347f484d82bd38acd8d0bbf,1,credit_card,3,137.06
07d08b17b3bcb01de09f8306ee0c32ca,1,boleto,1,75.72
47e1801bc1f8eddb9969bf5fd8563712,2,voucher,1,250.00
8c22d7e0d7c5b5642258a6da3a5458c5,1,credit_card,1,46.11
53e0f6555268ce0f38604a0e81e774b3,1,boleto,1,39.96
ec0fa04fd1dffd9f00f92312214d7eac,1,boleto,1,59.01
2e120d53ec1baa3432c6af11aa2b930c,1,credit_card,1,53.90
25e4af6ebff2dfb6213c8cc7e36ecbed,1,credit_card,12,246.55
2baf80a0f30b1660ef1d0653314c04dd,1,credit_card,8,657.92
eddc2675550fd30e8c067b3fdd08ad60,1,boleto,1,86.02
19c12787aa9334d1ccac97bfab56e576,1,boleto,1,81.71
f6af781541c4243d56cfd0e0bb073c21,1,credit_card,7,369.92
0f7f3fcd5523d759e8e17084e45439d5,1,boleto,1,142.56
59e965eb9a8f7f341a003466fbe14229,1,credit_card,1,71.82
90747e77f1f92c16ef47b7e5aa910e0d,1,boleto,1,89.93
6ae8d599fd407bfba5bce00a72c32544,1,credit_card,10,379.20
afd45bab98f18c383881df9850a519fc,1,credit_card,4,228.23
3cffc407d492c7db340271cee9b32ede,1,credit_card,3,164.24
9ca6d17660064ab8bbc4a8089397afb1,1,credit_card,1,150.38
9d241238f3827aced623154ace551dd9,1,boleto,1,164.66
ee9ca989fc93ba09a6eddc250ce01742,2,voucher,1,5.88
a6e88e8981bb9dbb574107cfd606e4ba,1,credit_card,1,76.66
9edc784457fc74368eeab9b7012495f0,1,credit_card,1,104.27
2f763c623e85177077b5a4ee2d3cced5,1,credit_card,3,178.52
