customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2fed9017cfbf84c0b29f857db50bbf99,a24fb66af0f413a2f8a0040cd1d14ef0,03759,sao paulo,SP
79cfb6b5779aa070da07c2e5cafb7bee,ddab48f8db8e904bfdf150aad88ab731,55299,garanhuns,PE
f98590a2e2162bea2b5b9e79de67c289,e527289858f4b248b6800ea378028a03,22763,rio de janeiro,RJ
604a2de1a28b64bbe0a9ebcc44681213,7df74e3e408f487202dc06813dde83f1,45700,itapetinga,BA
3c932993d41c2ba7c0d1027658a2fc6b,b27bf89f74c911c805548615889c28f3,98125,fortaleza dos valos,RS
4654d165d5c3a8e7c52566a5ec9f8994,5867d607f21d034a52fc575882dcaa2e,55606,vitoria de santo antao,PE
4e8cad1ddf8145e68b56b4fc79b61637,524efd82e1a2d4a85f0c87e3c5afe56a,13145,paulinia,SP
6398f0e8f4fbd829075e82fab0b58345,052341d8ac30e9cc98f1742b177639b0,04118,sao paulo,SP
28d38e114a66a3cd24072409fae3e9c1,ed26a7280fc9e5bb8c7619d9147ec6f0,01224,sao paulo,SP
4943c6655224636d4a8c5de030ce6aa5,8d1ee5ccc5cf848f54400ddfd217285c,36680,sao joao nepomuceno,MG
b2091c657df9c1f4566e2e1c2656a13a,952bdd2866ddfc528203799b6b7a24e1,20735,rio de janeiro,RJ
80f2d28c54c8a5611e5109bcbbd63490,f13008d4763602576f19982d96aaf0b1,08080,sao paulo,SP
e105da24b204e15cbba1a45b382ec131,6895f5f49004b16f399f28742aa26d80,07020,guarulhos,SP
d0e9af3f0e38afd1371f0066fb9857f9,278c74f960feeb2f4743d48a70f9bdf8,23036,rio de janeiro,RJ
f2620c7f70e8cf8c8c53de4ad4a80ff1,49fda5633989ae0e429cc3078998ac51,13240,jarinu,SP
f8796d13691eedf993154321a5798732,0ca871bfcec4f2ec8211b5550a4ac892,41760,salvador,BA
d6677eb4e4b2fcd67cdd5bd3d69934ba,a5f7e1d613e4dbf7ee1c99d4a0982c41,35700,sete lagoas,MG
17ace424038c433ea0cbcb88de1eaeb9,ecb7c122cb9faf3c3441d9ce1b5dd2eb,88301,itajai,SC
79a44abc3163fc1830f6afd0dc9acfc7,da6431c5b14f192799af5fc3fde36257,07074,guarulhos,SP
eb20fef7768b67afc7386c89b07fc19b,45a6800ade995b76321b59e7b6bb290b,08247,sao paulo,SP
e1979cea70a08572ee93f5a366d9efb9,b862db0fb7519413453f5e657a3376ec,89012,blumenau,SC
fe543dcaf0106197870ae1c21d36076e,ebd29227edeb5b2661cc8dbeeaeacf60,13214,jundiai,SP
c4057ab5b47878bfc57f04346a8f2dae,be74f6ac514261775c3c6dd51b0a1e1a,65130,paco do lumiar,MA
8a86b00cbfc4091cc8b0b1fd597b9a53,fcee584a163c5f5db84b01f93d27c038,35700,sete lagoas,MG
f6db95631c0bad789edde606121bca76,92c50a9a268f9f35ac5e97abf0de997c,40710,salvador,BA
a7a2f43c562c74d555c0bf1e19fcca4b,6902d5f3571a15034658e3b84fd15b0a,90810,porto alegre,RS
dc6cee232e64102de1ae63fff7c38871,31c2518bb0a8ce514321a9279deeca39,13561,sao carlos,SP
572791c601e0c0a2331c6a900425d3f1,446480ca430fd34b345ae78cb641b30b,07132,guarulhos,SP
6680ee2ede756c3fa20357158525bc98,e238fba997eec80e48bf8d8689877d89,09750,sao bernardo do campo,SP
70f95a47532d0a1ffd3b15302f61a1bf,34b6869483f9c2ebecee59d3be7f6416,38401,uberlandia,MG
610f269aad3886c64ef236594d6155b3,ead41c944830a7027216fcf8e95043a8,39885,crisolita,MG
b6f05b99667a02c3722610a7bb6b4062,d3940a0df7ce0786ee2c5a68f8149f91,18570,conchas,SP
020bc050aac2baa5e0d1b4ad091ef35a,95320623262e139f44350f1610a7b77c,98804,santo angelo,RS
f0cf419b35306c7d6ba2fd5109fcfe50,80d3d756a43ce080fba1c42f17f20430,09070,santo andre,SP
5869082f723b837ea4c7b64542d4c287,a8621346428ee8c7650461c5c5beaad6,36500,uba,MG
ee2df44c9c465039e4d893c20edc1151,0c04ee5a93bccd434671ba9df34fcbc3,11030,santos,SP
7859881299efaa8a5fe772a7c1d7b215,d948e8bdd06e8774ed77c2114de68e6f,20941,rio de janeiro,RJ
9ed5e522dd9dd85b4af4a077526d8117,fda4476abb6307ab3c415b7e6d026526,11702,praia grande,SP
09d2b0f3a7f77a37f535a89bcb22bd31,eb054fffbd558229641ca64537ad1f7d,48608,paulo afonso,BA
85691bd7ec5c294433df4e88b54bc4f9,4b31185c558421e53cd21a8ac10cefb5,89500,cacador,SC
f99bd4afbf8edf456e0c9c6a59cd9dfc,4afd3fe608c035a0539c2974567e3bf6,41745,salvador,BA
52efe753f546446eb1a37bb701656442,346d36ab9457852dc5a4ca06a38130ee,33172,santa luzia,MG
8b7ab6f3bd953bf7839099fffdbfb086,ffecceca389973ef16660d58696f281e,15385,ilha solteira,SP
67293e4e7a70200b4c6cea94ca955442,76d6c7ba0dd378d0481c5d066fc86d23,01310,sao paulo,SP
618174cd887c0ff38799803a8a885f04,389ea06cf3143f5644bce1a2492d9de8,81820,curitiba,PR
9d9e0a32046baab34af9079307a57062,9f209af49a8a6e3383f55c0eda2e705b,18072,sorocaba,SP
9a862d529004b7051c686f79baba08fd,099d8e01dfb37c541cd65b12ee03ff10,04265,sao paulo,SP
1c2042fcc1e820e5b082360eb63e50a5,34232a766d15551c5965e631f29e30cc,17047,bauru,SP
f861df6a9d89749b16e001dcc96f3011,0c543525744d6929abf36c89a8fded26,13023,campinas,SP
1f33d0198032f3cb27bfe03e09064bdf,8a08977c898feecd2e101c2a27890ae9,27933,macae,RJ
86efd204a817f3ed802849995f2f7b26,5385a3027dbd52112b5dd319329684b7,09341,maua,SP
2a55b31985ca766806f4be2033977429,1509ca895a67a6d4b614aa907785e02d,39400,montes claros,MG
63acf2ff67f7e843a45a2201eb7bd925,ef5b6bd043a757cd031b4f43d499a353,29182,serra,ES
c65121f92dcf3a7d5a7b612ea1756bdc,ab451b486278ea9f8e30f3eff137ebd4,13052,campinas,SP
f1b2c0104dbd388db6988523bfc1187c,55886b0da0e1a4c9e753f3250419c0fa,41770,salvador,BA
7681b6f030e2fd99e790f9778da57c12,645c064b2cf41286c90e403b61eba047,13207,jundiai,SP
6d3df1ec250077e1044d6aa6ce83abe2,3fee181a16778a8dec8eaf2470c6cd3f,13170,sumare,SP
c0cfd65a6d4bd318ef871d81a9f387e2,e939c7f5cc79fbbf0212a485c6ae0fd0,04783,sao paulo,SP
b21abdbd6175139c4e9b66ee64f9c87a,2ef4b953c1f651288a3373f143d478a7,18540,porto feliz,SP
df0cfe25bfb9db0e491a9791fafe70ec,316e64f500c9c546f11bdb5d22bfc7b8,25267,duque de caxias,RJ
9a667cf2c1f4d414eb5f05d55c22318f,421e215a5b132d4d1ea0372741aeca73,90450,porto alegre,RS
59f1d52390a00b2dd217bc83dea3aac0,3b66db0062b53e0d86ba958b88cf5432,08720,mogi das cruzes,SP
6ca87302fa8a0163488bce8e49f9996c,ab744045d2445f5bae53b57a4b99bfbf,09240,santo andre,SP
0036875772a8eeb391b8cd7226283fdd,a73c5464692d3bc09d64e3edefae9015,09270,santo andre,SP
9dd11f3718d972116eec267c2c2e317f,8f2fa110f45a5b5592f1593842b7e87d,05334,sao paulo,SP
a6d1f7d3fee8f81223a0baf690ce7557,5788039949fe58b4028aa9b4fb850deb,06341,carapicuiba,SP
01a353696002ba824955de7bfac767b3,35203809e988e444407e13fcc4789970,14820,americo brasiliense,SP
25cccd60b48558d02884cfe4ca56cc70,481060b29de0e9b3d7f4b2991cfb0767,14600,sao joaquim da barra,SP
faf87906fb8802a80785bb04380c7608,46c39f459f31460d361db4ccc6d6fa52,83706,araucaria,PR
59803495009fd20d25c7a207b6a6fb81,e7448e1e1479af466988b0b5a3f7f565,08265,sao paulo,SP
92cec1d7f2e6c75ec8f274aa1f8757cc,8cc9a3c4003f895f23a0d60b729b1dda,38400,uberlandia,MG
20c55ae838d61c4c013d1a10c50e7d80,55b6b7748226fd730c7ac5dacdcc4c17,90245,porto alegre,RS
a2df3f2abba350e6bbe53f43eafb781b,8df90f3c2baf58eb80e804c7567e467f,09750,sao bernardo do campo,SP
4de9ad1196d093560d7f48d6b0a43b38,c46fa8c9c75c044631a113f4d5a10528,13480,limeira,SP
6da05f4c39571b239acb72979c20bd71,22d59fb14a6f83c307282e983523cbb4,36212,barroso,MG
e00d37f1223d181e8f32f6f4f6f96c56,be9598af30d41b2cf3cf9a24733bbc21,41920,salvador,BA
795c7957e005b7c433e0406269b6aa59,95c4e4225c9477513b08afb77801543e,38010,uberaba,MG
bb0c8fe6fc83eae94e358e1b9d9e6caa,ba31ea04a575dfe13ef189d5dc797a5f,14870,jaboticabal,SP
53ccb31f1af2d83726c2943b32357f17,52e6877c9c3053d30e44ae424ee6fd6d,76906,ji-parana,RO
3887ca56ecb04770a526eeb6898db6b9,0d30dfd90fc97a48ab2cd0b21b413950,23092,rio de janeiro,RJ
efb3830adb68fb8a89c948774388ec28,577edb526f98771b20d6db4a51d79423,22775,rio de janeiro,RJ
bc225b031d110d0b09ed6f25762f2e83,63b7f76bcd7937a717b189222c61160f,84150,sao joao do triunfo,PR
7bffb6d111f174bd77cb1a8e8d737812,39f9680fb5fdcb1c5a806b9a2acb8171,78035,cuiaba,MT
1f22b24610582cb3c91d898e137f9ee3,4ab8a5648f2476603ab06f5b42f457de,05757,sao paulo,SP
5515717c0683f26b2346f1695676c2c4,3f445b94fd2f670e67dfbc30370340ad,75843,portelandia,GO
85a9defbcbb5d1fd61c959e35d48fe5c,7c8743466f3c68bfd4420683f411b100,11940,jacupiranga,SP
714e373b4d8a9a18a7f5fdb022bafae6,296318aec364cb8bf2427a7e54d9f5c3,07072,guarulhos,SP
d5c4b58a55c169788888d911886912ac,bc644a9f7c63f64ed38dd63229571e8c,22775,rio de janeiro,RJ
7f67b155a0f106bbc33e66c52f71db79,e346de22de3a3a81901af50d6a4d0677,25850,paraiba do sul,RJ
9b2edc09b7b984bc7166ca79d4b7b864,873f9e009227a7ee6deec94a05e82553,03821,sao paulo,SP
7c1cc4e0ecca23fe35bd3d79a02f8abe,83048e04387482dd32e70974b6f656b5,09790,sao bernardo do campo,SP
b157c66d52ff134b00bdc84727922d69,b7855cf80639e10495a65b5ecae8a14d,09310,maua,SP
968b4bf6385fe1f935ec48185a1f6a22,bc1f556775d3a257626c8c7203e26366,05414,sao paulo,SP
afa1967d760c4b6249baf048e3874532,9af2c271654a36a48beefe342ba6208a,94945,cachoeirinha,RS
a676968396ccfe1318e256c946c7b38f,6747f33f8d299d4c360c6ead53bc3e71,09130,santo andre,SP
6c83be548d91172d26144f4b00363c47,b0656bc27385ee7583fb87bbfbf9416d,04583,sao paulo,SP
ab6de5519f65c4dd2757858039d7748d,317f563ca3576550955f39a346b15be5,13063,campinas,SP
15e4fb3182251c06c80f9cdc5014df1e,329f6934cef4a1578be2244e9e7a32f8,13567,sao carlos,SP
2de12f428569afe73e5e6b1b4e2f8179,6189b291a65a3209d34b330f8f0e8373,65760,presidente dutra,MA
415aaffb1107d25fa9ef86ae696613df,4237e178b99a74f1dce89bd80ff9543b,31840,belo horizonte,MG
b633be7f9ec1d5e7c5dbcbf2c5f15354,a0b099f128666af7277ed32b3c4e5ba5,65765,dom pedro,MA
1d2b981cedb5a187a9eb0c2ecbf0df2a,e6765cc5f48f2c03a00dff340ea1dd93,20950,rio de janeiro,RJ
b76fff9cefb1ae3c0bd44fbffd31957e,febec0d5d190519a8ec0e4beaa9172bd,14025,ribeirao preto,SP
26f9fd598531fc99fba0352f45cbbda4,21c8aa0cb27943cbf33d75985e28da67,21321,rio de janeiro,RJ
4ab4db2f93c68d5914dc5eb566dc486c,5bc738a48bdb9ca1f798d56de2cce84c,13035,campinas,SP
80825fac1b288cd8a58c4ae40c66a821,71f26c982384a2828905080ed90b2993,25055,duque de caxias,RJ
87b0f958aaaec28178234d90c137cd53,8469403ecbfa46d864fbd42b7f5df17c,05528,sao paulo,SP
95d79a8ccca128b750566cb18e316ad1,9813d3c026474649f44a7c540d267070,88132,palhoca,SC
fa10097e0f3f7df15ee8238d696d157e,dcb9b14eb8c7d7de3c0a9041ed0717f8,22621,rio de janeiro,RJ
4acb0997ad21d8f66d203e0d3c566993,b9c32b88ab548fa864d5652262430475,05423,sao paulo,SP
cff157deadf46de66ac1eb7ead76deb0,56437a026e07b2b2271b8742aee81fb9,13340,indaiatuba,SP
93a299e3ecaf475ec2425edc903203df,c63865aca3d7bec634208927975a5301,70744,brasilia,DF
596ab046937142ab8dc0fb942538d9e4,023a5f2429a60d00c9c26887b95c6c80,09361,maua,SP
c2719bf8e555adcf1fa503708bea998c,e1708ec558c8c1d8bd5e24d022cd13ce,05705,sao paulo,SP
c4d5a7f1bfb1a15e89c93a2374e2a314,5b5ce79e2d8f0ab28fbcaa8046087b48,05665,sao paulo,SP
08345c45f60f7377380fceade8679400,ec4dd12f389b27bb8a3705e530700ceb,55125,toritama,PE
c450d2558dd77bc0cd8b290f5af4f5fa,60de4491ffb20042d1970c993b5b3726,12289,cacapava,SP
b01ef4421b00f84fed4e522f7774bc00,a73c5464692d3bc09d64e3edefae9015,09270,santo andre,SP
50202490acea34225b1af5cdd25f4326,3be6f224efc657da0b17bf5d287c20eb,12214,sao jose dos campos,SP
bd845f13db0ebdbb3dbd88dbbe69848a,e5a4f6d7cc11cfd5f32e6e5adde8d127,13419,piracicaba,SP
1ff5c5d5829ba8256f375f90998d2dd9,d021cc390cab07031c0750a0f1509c46,30668,belo horizonte,MG
b24e76ff960c3a5cf88ce8852d6e9fe8,875e9bc9dba22c41f1931a2d55201ec1,02420,sao paulo,SP
2d8748fb35d51c2fd273ee67fff78b7a,a3d335d8dd759126b58367c6053bb20a,80010,curitiba,PR
e75f17743ce11c2145ca3f188b8acf0a,e89cbac27107d19916fbcd7ce9c9ac25,04830,sao paulo,SP
bc0c0aa08ab385899161812b5afe630c,b1d9f81b023fd5b77dd2c7ba691ad2ef,05592,sao paulo,SP
6a92d9b18a6811e74eef28f1042fff82,976e9c3a12631871a0f102cfa256dd75,29175,serra,ES
426a159c2964c5676eb36f71d8310041,9a635da741ab41ee284b76ae8cde7a02,05815,sao paulo,SP
199ead1f7765436813bea595273e98f9,67c573c5421c4980f01fdc8bbcd59ed5,13174,sumare,SP
4d746d8722cb2f5a747240f9be720be3,3a9cf971c83269e00c1a5373561e14cc,87060,maringa,PR
23b40690dff585bfde5cb80fdc6b8161,af83054011fddb21b9f1d4de5d5c6d83,81750,curitiba,PR
ffbda9243760f2492df6e71c590e070a,ccbc9ad1e581dceecfb8638696ef5475,08250,sao paulo,SP
da435b6ace9cf6de3283647e2c33518e,0ffaf9815063de8cbfb670bb38c4c978,01316,sao paulo,SP
0d0e02f035f84b429d470d83437aad47,6b5dd2033f26d4c109f3ba9128b6f7c7,04622,sao paulo,SP
7df9914b5cd074d81dcb343a7107765b,eb51871bb18a99294b2130d3976cc706,14401,franca,SP
a5770b59e70395832ca615250e66bda8,28dd394066eaba29434fa1ed25d4a459,06543,santana de parnaiba,SP
2e9e329d24a9a089ba5b571826fccb12,f9aea5d6857f3b27745ae32b327e714d,59980,jose da penha,RN
ee44d2be8e1662dc62aeadc5cc6b0965,5a343a06c98ea19d963edfc4a0126e76,82840,curitiba,PR
49a68cbaafb9101d1b168de68aaeeeeb,b9236594bd1e7a7203767b53209b38b8,86010,londrina,PR
76827597c27d661660fd432bd51d9f2c,8524ee11b088629f32d03cddc64added,38740,patrocinio,MG
4037ca7516bc3ef58110885dc2cc0612,376efc6a322593d95c8801e51e72b44a,96065,pelotas,RS
788144ab1cae2ab28794815b0b101ee4,630184b616479279555cdd7dd83a3fe1,20080,rio de janeiro,RJ
afb5732a3293a4a7b3083314a9d1ac5b,24a67fa6d05d41fd74f03de873fc3ce1,54430,jaboatao dos guararapes,PE
ac7fdccf1cc317b11daa5bca630c91f4,926e3ac6b8dece3ece38d28f18d15bfd,05415,sao paulo,SP
e3a3fce886936b263838d1f984dad2d2,25c50886903a247565974ff09a49bfa1,20785,rio de janeiro,RJ
895ebf13f70811385a4922e54c182404,006c10bfead12ac8d90486fb4ce4e603,09710,sao bernardo do campo,SP
15c523e088107f017c3b74f5874a0f43,8177a205834047ab1d259c3e783b8402,29126,vila velha,ES
0d04d26561b023e838cb99c83a55bfbf,436a7fff6e4b7147399c1441a10496de,22220,rio de janeiro,RJ
2c2a91fc56f4732272b4e94f61fb250b,f473ec6900b2a625150a6849506cd3ed,95700,bento goncalves,RS
b93a09d7bed0875933bab5ae8f928e89,9e3b14f1565f39f2b963e041f3fef97a,13345,indaiatuba,SP
a23bb087dccfe3c78336749a1818a423,d34ae8a2849ec90990b577eca5444522,57052,maceio,AL
4ffff1067fc518fcf4d439bec4ebbae1,2cd86e8f1c726a848fa120e93b7d4b23,87306,campo mourao,PR
3df3fcf0aee44c306ffc6e98b8643e3f,c350801363d38ed9f5e24285c188d922,21330,rio de janeiro,RJ
a9815cf96d3f5d66843244290d03488a,ea92d6a7fb13cf8c2d2849639fa3df1c,24210,niteroi,RJ
b99610bbe48a03cb9cb9af9898a4cf56,2c54867b1802c706bd80dc8bd3717ed6,39840,frei gaspar,MG
9a1f5555eaee7cc9a44ee79edca16b5a,ff5e9c0b950437f2955508e9dab8e98c,70834,brasilia,DF
1a55eb1f27ee730a8fb638821c22a4c9,ca456b58534be99055e50781fe92b780,15085,sao jose do rio preto,SP
c453f2f11d99b58f83619407921ab6aa,7f66a06dd5860559981aac732dbf9066,11440,guaruja,SP
0454038eb49c9d4f0fbe5f2c7896980b,a17d31fc1cb76c6249430b960a117928,14790,guaira,SP
cc099984022170d3d95fbdaf568e7637,388d4116976d6a8a99dd31e6b027ec16,83260,matinhos,PR
4d45f5b1f311c511f6410974f00b7e23,3d4fff41b533bad211da66780ffc08c8,02918,sao paulo,SP
693b3b377e3e7a9475f585d765329230,c52b27dfe7bd1e471a3cd013ebc3aceb,65073,sao luis,MA
b10f39e5294484ce6a4982575ef56570,ebdcff38570e8f463f6d0d6d48f0c3ef,20051,rio de janeiro,RJ
663422ed729b1aa171b0b5d740827771,a6451fcb87011fcae2b76c429cb5dd6d,22231,rio de janeiro,RJ
56993e1faa560e969e0ba199573545f6,a01bba36c189d1da1a4ad875bf587a35,15400,olimpia,SP
15b13916422ccd2d823abb287bdfca49,84d0047c12ae38389481afbb9f4a5bf6,03159,sao paulo,SP
427be35f79110d97b5624f9791d8714d,75bbb6b481a1df1689bb769e63ec3acb,62685,paraipaba,CE
ba2ec26643e8bfc429f87c86613191fe,ad7ed1cc719d4af01a3a7e500d94c603,36025,juiz de fora,MG
e3866f2f23d3f1f9c3e11b31191be3aa,d08c19f878946583ed2a024fa8fc7a0c,55813,carpina,PE
d3b11e1b5c7ab076348544e22f666aee,37c3f89f8aba3397e77641ebff3e3689,86710,arapongas,PR
1201015f8e5105e1bfb7e9bd75be8523,d3fdfc1532290cf8e93bdad76e8ac1c8,29308,cachoeiro de itapemirim,ES
40291ba05fac951d2fe586191112b3c6,9fd4eb329cf497c6b7bd17421d205201,03028,sao paulo,SP
46b8d6f92df858df6185ee301ede80ef,7cc7d622f03de2065576bc49db8a72d0,74603,goiania,GO
bff87edaf15e6cfa480094a5717d9f0b,bc1d009bce2f69958b6039bb30c0df01,18086,sorocaba,SP
f1a52bcd15f1aac3fdbb7dadce516d8f,366701876d62a649e9c749452ad1ce2f,41330,salvador,BA
ef7853389475cd296ce1a01dda4babd8,f45ea548ca34da9db74d3bf96796a880,59340,sao vicente,RN
77052b5023b16260835d701c7040f9b0,47b1b0f1db28b23cde73336ea18f92da,72887,cidade ocidental,GO
870b6591df0299937f00101427284649,99634d5427a6f49e3522947ea09d54be,29690,itaguacu,ES
9a07fda0035700318ceb77ce80c7e42d,4626807d07906818ef7f102b1b250691,22250,rio de janeiro,RJ
e4810f3375c0f016838e715c1b7a0339,2a6199c92b3235e85ed80e9a7c6848d3,79290,bonito,MS
d5860794e75af105e5a325b4502e00b9,88096271a97e2192b1dbd67c4b06d394,58053,joao pessoa,PB
a56e946b1a51b5f351a804c5a3fb0a8e,bb68ab36f08cea9dece50c4d5f63e1ca,78320,juina,MT
fcf34db4bf62be566ac41f0e19c1ae48,6b752c08681548197c1639cbf872d65b,12960,nazare paulista,SP
23d54747fa4cdd07545f1612a7fa6927,4c8621c93f7dca27431b6037c9e6c172,97590,rosario do sul,RS
7d77fe37de9a0a12e451fc568a3462bf,2b1637ba32faabc3da45b220578d6b7a,09911,diadema,SP
081ea0387c6abab704e37f4c9bc965bc,d7bf7cfe09c3d0f40e1cabde2dc17fd4,18044,sorocaba,SP
5f235effbfef1537095b1024ab902244,5230161ef1611d935cce981477eece1b,01244,sao paulo,SP
be5b277d10b30185c23cf7a5b8a03d27,a5a49fe1cf2e41c91453fc0f95ea43e4,87043,maringa,PR
899b712f06e7b29eecd343b85cfe9136,e0f8228aaaf56d5c2c07234fc825d37c,88025,florianopolis,SC
3e4442cd2958fbd08dc760884b222ae2,15010a153e79bb2f1fe810486783f5dd,95400,sao francisco de paula,RS
f0fabede5d24a0b694cf9d8ba4627ec0,18ff3263bfaf7269395e0e51e5026bbf,93425,novo hamburgo,RS
7ee04c773f064561c7f50cba4cda809d,ac76983f510db2b3b56267fa6d399773,13485,limeira,SP
a21172cfe057efde8adc6efc12a66ae3,176b7a029663eb80240d5d63684cf51a,06694,itapevi,SP
241510e91b641dc4a5646cb954e58cd3,c926c68941389205342644381632f8fb,05089,sao paulo,SP
ad587a1071e2eb39139bdf6c7e49d90b,83d0c398734ab60891d351269aca2aa0,06806,embu das artes,SP
497999c9db4e7fc8bd760a33a73415ae,4ecf0a7c1b4cbcee52821215d1b031d9,11075,santos,SP
6dbe848c6681efae10ede81c3f0c9ae5,de0158ffb56b0a5102cb9bd196ad6648,11013,santos,SP
7b8ca743b2b04c1df44904c65563d578,df0d8456bb4285a538225e2d75a7c345,12225,sao jose dos campos,SP
ed92d1913b9c8d523d1564eda756d622,2174266e52ebdd52f931b2b3396129f3,85890,missal,PR
4ad47cf6d7f04b49d4816debe22e9275,cd393db74ff09a241907d76dcc809ff8,76380,goianesia,GO
9df082314a3267c298bfc605619007f9,341056b65403009c5bc8c4b1f16c7230,93224,sapucaia do sul,RS
0c2350ac90a7c2d4a6f04bf7fa330125,c11b245955c65400b8302d44954906ed,23098,rio de janeiro,RJ
614f4db4fc76b38bf6691690a5c87dcf,3b0bb03a1592b488c3a77d5f6ddc06ac,88310,itajai,SC
7613fffbcc653b261d2689ad77741789,ff4a9da5b2775792e99246237d0c741b,18570,conchas,SP
5bea1d085169c4665aa6490708882fbd,0754be9928ac67162aba36894a7c5f22,11680,ubatuba,SP
1d03153fa9957f06d124c663a388e49b,234622c5e62e91a42a8ed2868e12e84b,05451,sao paulo,SP
1a1e2f5f736b406930c33aba1d9dface,cc9f0f8383fd49b0c13ab95c2b45ced8,88034,florianopolis,SC
6285f604fa70a13975a094497da3bf6b,b38732950105417b181136c00f9fff9d,69908,rio branco,AC
57a1a4f67efcf3baebea12caa5ae3ecb,d4c870146bade2f103127f621593ff11,05074,sao paulo,SP
a5569eafa093045938b448b5f802032d,5bdff994fa115621df0b714401ec5db4,17207,jau,SP
e6c8c89d3ddde215c157724927e7c5f1,5fb14c674c1fbfdd44d19e43087fb6df,34012,nova lima,MG
397860a986b2ba52addbf1178aa4e378,0932d84be1bb7b48cc56d8029b817271,05890,sao paulo,SP
ede05252ae49fbbe385bbe41aba396ce,969e70114da622b7dbf67164497a279a,17054,bauru,SP
c0d01003d19b83d49072648e2a7c030d,dc6ea62ccecc42e56a61bafe0587d9a9,14770,colina,SP
1acd80f827bb4f30d15edf43b2e05dc1,e24a4e0422f1b22febb175defaab7932,88130,palhoca,SC
723409d11424a9f6ea00c73150a9ee1c,b6d926fdda95c5c475fe48cfd35435d9,59162,sao jose de mipibu,RN
b107800c872a68d1703ddfe3c2dc961d,aa182eba73352398bfc06f920f427e9a,07085,guarulhos,SP
a87fd16f6038d768abc2e463f80071e0,c2d0cbabc35d6c353a9b333d4c5dc7f6,50860,recife,PE
a68d9bfdc7bad336fab0e1643f01a6d1,8676c0cd5b7c5ffaa5ba1bba22eb6946,03572,sao paulo,SP
c69e9b9095b1491d57aed0483eb1b9e6,5d4860175560b328f70a058bf6fa2278,05185,sao paulo,SP
0722cac4e97a1d3381723e1770a60391,a945202d20c443e03291b27f269e27ab,07170,guarulhos,SP
f564999c9ed6db59430410f9472c8bba,aac46148455c5cec5aa879c45135bf7d,14170,sertaozinho,SP
ee07f61d1dc8259e953fdc1c6237dcd6,8cfe6024dd76e6ea4945ef1ea39aa5e4,13466,americana,SP
2091ac2e252cc73275e670e4e8bf30bc,326196607548544d1d57fb843131c84a,88220,itapema,SC
bbd5210b3e2717166e17ca01df3411f9,08ef7098aaddca9811a48011d37f850a,13480,limeira,SP
3bdf57e48177d9e43dad1c9b3253c569,bfcbc0ea30be9161cfea4edec0a3add1,81320,curitiba,PR
53fb54e7d01b29d01ba8fc1e6bc911ab,734fcdee25b4146a710c1465181ea45c,59015,natal,RN
d4fb0906b93ba1b93329aecf0c2d0e73,465b8d3742dc3b0ffb716c73b26e63f6,30530,belo horizonte,MG
243a74d750e4a5b7cc57b953746cdfd0,1b7b7f9631cd453251d0b328c9b38a2a,93115,sao leopoldo,RS
fe86f452d3595048dd7000032a0283aa,0dd1099800bbca6e6509b5edccf6aa67,14600,sao joaquim da barra,SP
4f3505c2d2b2547a60e333a7eaac6cba,d3f537919bf27b4cf6157616b00a0ba4,07063,guarulhos,SP
5086b528c85ca4527c186363558ba1af,10c3a1c4d4262a949a536157ac3c4f6d,85802,cascavel,PR
c223939860940fd82bd05c7e02db0673,c74ba3f35d41599f81c35e2646e2af03,83085,sao jose dos pinhais,PR
3eb36db99e4bc4055ff570d968e76e07,2ee6b731c5535575da786e147929d0d5,18590,bofete,SP
108b9f81ac5b441daf5927b6f402951b,ec89bfe816b83adb0613e1ac25b41df9,13043,campinas,SP
ba2ad8b23fe2a0a45cdb33ae2cc42b98,6ca64aa28917ec5f253c90fda7032b6c,14026,ribeirao preto,SP
8b6cf98f689d56dcb2512ecc0b313729,9c7f37f879958c67ec179c3373ceda3a,13310,itu,SP
4388a78467a347df7bae385d0cdd93bd,74dd84d3790c6d58bf1f465e5732abe3,35500,divinopolis,MG
ddd244b741e13635a466619ab4805015,559a5f67ea052226bb24ee8da93df761,87380,janiopolis,PR
572d8ac5c8e475a51cbd27d7e1f94ae9,e1224167b1a3f92781c2ff55b0b794be,02671,sao paulo,SP
86107f26343c3cd328fb9e6cdaa7bf95,399a2a06a7ddefb3b09460ba6a1bcf12,13188,hortolandia,SP
87fb98f4e2e75710737171902c080422,d2784a961177fddf449128c4d88a0715,31575,belo horizonte,MG
9e48a9b3a63506370fe66557f3e21f95,76d91370df3ad38269e22a53edfa6f8a,25725,petropolis,RJ
5b5647d181199dd67334fb89f49c1206,330f1103b8cc5a3fbe42c836f86a9d91,12216,sao jose dos campos,SP
4865a687f12295ad322d56809c3973bf,6febe0febf266605327d91a295ea2609,23075,rio de janeiro,RJ
06656bf78bcb39c3852e16abd900c1f2,e55edfb92c19a7c7836068f345250c87,02227,sao paulo,SP
38da30c823492d655d0779e26e6d477e,844022059684e7a51ff0a093fc43c33e,06056,osasco,SP
5df52c00bb3e854f687e11b615d99945,6ba53545e48dbc82396132204a20b8c9,96040,pelotas,RS
679eab96828b70b85627bd192a717de7,0f8146db8ec9a42fe524ac8df67fdf7d,13425,piracicaba,SP
25a52f95724799f5b375932dfb65c5f7,76fe97f554dca5a3d157ee7ce9ccd414,58038,joao pessoa,PB
