review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
26711193aa72ae67abdfeb25e54d19fe,cacc1fb58a377d93574c303d6c901986,5,,"Muito bom, a capa cabe perfeitamente e o material é de boa qualidade, recomendo ",2017-11-25 00:00:00,2017-11-26 00:52:37
5bcb5cfa957beb3865631a5ed9a3c1a6,0c56c2d802da452669d191dfd438ac4c,1,,,2017-09-10 00:00:00,2017-09-12 12:46:44
c4209281d1883e3d970e2cf7847c06a3,a49703fda0b42ab0a87e062624ea2f43,1,Produto falsificado,"A embalagem do perfume é original, mas a essência não. Uso o Vezzo a mais de 10 anos. O produto que recebi é pirata. Vou atrás dos meus direitos de consumidora. Quero o perfume certo ou meu dinheiro.",2018-08-14 00:00:00,2018-08-15 18:30:58
7fc524babef936882729a39ca4cc2049,0bb9b595a2eb418ccff2dc89ff7cc58f,5,,,2018-03-10 00:00:00,2018-03-12 20:37:48
c25dc60bf64fc6cb65b6656e740881b9,7474d7f84129b6a4fef9e0cb53e2a081,5,,,2018-04-19 00:00:00,2018-04-19 08:36:29
431f995415ebad6d1cb653962c80a14f,2824dbb32a0701afe0730559fbbd6513,5,,"Parabéns, eu gosto muito das LOJAS lannister e principalmente da lannister.com onde a gente pode comprar pela internet e buscar na loja mais próxima.",2017-12-16 00:00:00,2017-12-19 09:27:01
a8f8c92210f0262af11e5cdb5c880c54,367085f34fdfc417d0087dfeab08ad73,2,,,2017-10-18 00:00:00,2017-10-19 19:15:24
34869475882b0744a95d4e899b36b47a,908c80ba9160e9d87007015b15aada39,4,,,2017-11-10 00:00:00,2017-11-11 21:39:49
ff7c636a6e8718f7ad8b2ad355b03ab3,4dbf5de576e0e8d18ad0932e1ed8e89d,1,Entrega Incompleta,Eu comprei 2 perfumes e veio apenas um! Quero o estorno do meu dinheiro!,2018-06-19 00:00:00,2018-06-20 01:20:26
7750331e9162cd3fd7482db516e110ce,3ea310e0ca8eaa2d771f9ae489e6535e,1,,"Nunca mais compro nada por esse site sendo o msm vendido e entregue por um ospedeiro
",2018-04-04 00:00:00,2018-04-06 03:57:28
34132f2aa3091109b8ed87ae97f2a14f,774948f6702fc1d316b81f28fea3de9b,5,Recomendo,"Vendedor correto, produto entregue com agilidade.",2018-06-15 00:00:00,2018-06-18 15:26:14
105e973b13bd471490865db82fa064c6,aa7d642fecef401c80602a4dcb0a82ac,5,,,2018-01-07 00:00:00,2018-01-25 02:38:38
c0074753328dd2ee1573c6dc9a3305b5,2571a6c25fdc11a26075a9258d73618e,4,,,2017-08-24 00:00:00,2017-08-29 00:39:17
bf072d87fca6f236b1cc6d0a25b18d03,4eb910d27cb13ee96a5e5c6dacfe4e4a,5,,,2017-10-28 00:00:00,2017-10-28 23:44:22
67e1ae71f2ca7d22b6175dc61d5735f4,141a3a105ece0b78ebacac138ca4a4fc,5,,,2018-01-25 00:00:00,2018-01-28 04:01:57
4966a0af44d9ad8f87d9263c8bacc9dc,cdde87555bcd91df4fa4f191cbc77774,1,,Falta de compromisso com o cliente. O meu produto nunca chegou apesar das minhas reclamações.,2017-12-22 00:00:00,2017-12-22 05:35:46
c0ab77d24dda9c1fabf5141bfa203569,d4361586dbdf3e45c6de2faac0714711,5,Perfeito,Não me canso de elogiar asbcmoradnque faço na lannister,2018-07-21 00:00:00,2018-07-23 19:07:35
063c8a08c42086ba9337ae84e9aa8972,5a644da87ff0e3010f70d585f486e115,3,,,2018-01-25 00:00:00,2018-01-26 12:36:15
2168c1b723b215324299655ffbfb7ba2,2cb5ed8e391a8ef966fe938d480510b1,1,,Não fiquei muito satisfeito pois demorou muito ,2018-04-11 00:00:00,2018-04-13 04:02:38
853a221742c00bed4d0cd0b88279afae,5297250ba3bfb18713834a6b28d6725d,5,,,2018-04-06 00:00:00,2018-04-07 01:22:50
e7c97f1d408c732ce6fa2a98ea159943,d95fe33125690d67196ca4e9b56eee2e,5,,Chegou antes do prazo estabelecido. Produto lindo. Super recomendo. ,2018-03-30 00:00:00,2018-04-04 07:39:25
33579fb110ab697bb8edb233ab7d3098,29760b4b3e268c6ac38bf18c85c89d88,1,,"Produto totalmente fora das medidas do aparelho, a capa tampa quase todo o leitor de digitais, e a película é tão pequena que nem consigo deixar no aparelho.",2018-02-17 00:00:00,2018-02-19 00:57:30
57d201836315373b1358795786bd900f,a7652ffa94af425f684a2d55cc06945e,5,,Produto entregue antes do prazo parabéns,2017-08-23 00:00:00,2017-08-23 23:38:16
4468690fb57131aa1b828b2dfe5554a2,70b3137c66efb2783c73b76b78215401,5,,,2018-05-19 00:00:00,2018-05-20 18:17:38
635f38a0d5ff1fffbaf3f2e9cc00653d,88847f255be578610b9c0233f7dc2b86,4,,,2017-09-12 00:00:00,2017-09-13 01:15:21
1e1925c0d1c92a2c24f1245ce4dbb82e,27a90e8052f7030cbb1c892d8e59542e,5,M boa,,2018-06-13 00:00:00,2018-06-14 10:50:12
18848f7cf32a57b8c82658ed4a6bffaa,fbe1661023a94e53d4ec2c938e38c8f2,4,,,2017-05-06 00:00:00,2017-05-07 10:40:46
ecd1b5c7039e38b4f5ce3911b9d897f2,40bf8d4d61d22711253ecc21d0a2e442,5,,,2017-03-14 00:00:00,2017-03-17 14:39:44
55f22ccdb444c87685ed66c05f9fddfd,38ad398ccb6f45911c35e8625cb68087,5,,,2018-07-11 00:00:00,2018-07-13 12:02:27
1a79ecb8526ce0e5238980399102f0fc,911ac4b6a3d83be295853192aa63fbaa,1,,"A película não é de gel. É de plástico e a capa é de plástico de um material péssimo.

Tive que jogar no lixo.
",2017-10-12 00:00:00,2017-10-12 22:56:57
0dd7dde5ee94fba8b1fb6070d462ac0f,93cae495607755570d9b4c0c2d0474e6,5,,,2018-04-04 00:00:00,2018-04-05 02:55:07
a171dd1a81d9386e84eae1a8111010f1,eed6f74a190f23b5a8ac54a8b86aa79d,5,,,2017-10-28 00:00:00,2017-10-30 15:11:56
d4b2ed09bf7975fcb66f9ea9982fb96d,d779d1f64c00cb888484f4b2f5eab951,5,,Recomendo a loja ,2018-01-05 00:00:00,2018-01-06 14:43:11
cc781e772de99640ba0fb2ab90c0bf01,b2e7423926537e79e712ccf08ce1a53f,4,,,2017-05-10 00:00:00,2017-05-11 12:57:24
a2ea470e173d5623ebddb81515c34465,b29403efd8bacde6cfde49d511ada5fc,5,,,2017-03-16 00:00:00,2017-03-16 23:45:44
574cb8e1267b5e4943d932636e15195d,a4f692247016a0f0394abc54b63f865d,5,,,2017-06-13 00:00:00,2017-06-17 01:28:46
074e73621a29e0ed174226ba0de67bcd,190f1efcb8b7f7fdcf6690c0c3e78c39,5,,,2018-01-12 00:00:00,2018-01-13 01:09:14
70f0b31a20d504e231b62d03d78cdf0d,4f922bb38b84918b2711a293c04055aa,5,,,2017-12-22 00:00:00,2018-01-07 03:22:40
2413dc8f100d1e37e525b8618348a8df,d48ecf850e3d3c67a047a82b3243847e,5,,Recomendo a todos,2017-07-04 00:00:00,2017-07-05 21:20:25
6ae863f1e7fe27535db108b2e18ce405,868d2668d3bff66258de12631b298034,5,,Parabéns pelo trabalho.. ,2017-10-06 00:00:00,2017-10-09 07:38:03
b0484816017c18ad2d4b69701b04818a,b329c0dc7e78a0caaa2b8d67c8a8c8ce,5,,"Fiz a compra do produto e foi postado em pouco tempo, fora a entrega que foi muito rápida além de bem embalado. Recomendo",2018-02-28 00:00:00,2018-03-02 16:13:10
07640effbf0110598f7f9951e1ca490f,7bb63f3e1c995473fbe6450a65fd8cfe,3,,Comprei a ducha higiênica idêntica a comprada há 15 anos. Essa acho que não 1 ano,2018-02-17 00:00:00,2018-02-18 21:03:59
4b9e280a7e3586c8d061058ce7de64db,703028d4e0b49bc9632bb3b92150adb2,5,,,2017-09-16 00:00:00,2017-09-18 17:43:46
4d23c64e6c36844709b59778b0b197b3,6f8a410f9542c68dbb680d2aa47b6d14,5,,,2018-05-09 00:00:00,2018-05-14 10:11:00
76c2d4353b844fc6cce5fdd97f08c852,10be01428d12ec7ed39d0058c3e224f7,5,,,2017-09-26 00:00:00,2017-09-27 12:42:23
0ab968b00f8c50f433628aa973f6b3f7,58297f23eadfb90b3aab1977f2ac8207,4,,Bom ,2018-01-09 00:00:00,2018-01-11 10:16:21
b0d9b2752def90ad9c3cde8cf2395aaf,ebfb1b4991e29d9c1ed373ee9aac10ac,5,,,2017-12-14 00:00:00,2017-12-19 13:26:04
6d9c48c73365830a854ba69afe49eab7,7e17bef0b77734da366177cd331ed66b,3,,,2018-03-06 00:00:00,2018-03-08 20:02:51
dab6b1fdc635bd58261514cec3b0f7cb,bb39dce934e697a81c9dd50236b8d8cd,4,,,2018-02-02 00:00:00,2018-02-05 09:32:33
cf42bdb76f04313047a64d66467f6c83,6bc36770d620721000e91c6115924837,4,,,2017-04-06 00:00:00,2017-04-07 13:02:00
3ec00172fbdac20fb385122dfc49f942,9de38c42ea4d33af19aac6c4d6c4b146,5,Muito bom ,,2018-06-20 00:00:00,2018-06-21 02:29:55
2324d5c631f9ab6497d16ed0265240ca,479d2226115d100c027f7dd83622c1ee,5,Super recomendo,"Produto muito bom, loja excelente.",2018-06-19 00:00:00,2018-06-21 23:36:59
61719bd1d842bd85b63e906419392d88,626f6424e635c6341bfddf7d53bf3746,3,,,2018-02-07 00:00:00,2018-02-08 00:44:24
adb7234718d7e463b3fca6aee66fd743,42113e78f28f6201edc22b1a9f50ca81,4,,Só posso avaliar quando receber o produto. Ainda está no prazo de entrega informado. ,2017-05-03 00:00:00,2017-05-04 04:05:35
fe223e578862d6da150088b7578896b0,d1ea55f7318ed68dab3622af81e15141,5,,"Produto cfe. o combinado, entrega bem antes do prazo previsto.",2017-09-01 00:00:00,2017-09-05 00:26:42
fa6916e5925553927cd6bfd46d2e6550,a77a378498a60424c73641a2bce561f8,5,,Chegou tudo certinho. Amei.,2018-02-22 00:00:00,2018-02-23 13:25:05
a691433d8387a1898f5d14459f0e12ae,484ab8a13180429b94330c723289a4f2,4,,,2018-07-22 00:00:00,2018-07-24 20:08:19
4fdcdbfe33d8fcd7d0ad30e1324d92b1,1cb9cb32b2b54f1580e375ba45d744c4,5,,,2017-12-30 00:00:00,2018-01-02 16:39:48
b9e9142ded6c8cf6f518d637333a7910,870e6f0cd3ddbb87daf15ccd2926b142,4,Recomendo,Chegou certo.,2018-08-28 00:00:00,2018-08-30 13:45:06
17a7692937e726741c7b204e28fb2d0d,24ceed9729a86f5e36fd61ae94183817,4,,,2018-05-27 00:00:00,2018-05-28 11:26:17
8ed4c603478590e6b3c0df9d5c12cd41,15bf8f6816bf9ff38c4262721f55bf54,5,,,2017-08-22 00:00:00,2017-08-23 00:28:17
565191ad4e6b27ff000018e683d2ade9,be32306676f1b65193ce87367ecf3e34,4,,,2017-11-29 00:00:00,2017-11-29 15:11:37
d35127867f256247b2b46f6401db911d,de86df6ab3b291975266e6ebf8da2bf3,5,,,2017-03-14 00:00:00,2017-03-15 00:12:43
93fd264fa9aea55f0c7f27c32af46085,676e56b18ff6a72033c922409a9d3a02,3,otimo,pontualidade otima,2018-07-24 00:00:00,2018-07-25 11:13:55
3bf1acfa7dc1c8f2027015a688c2a32f,b3a32621fc0c7dc8cc99ac717fc61b92,5,,,2018-06-15 00:00:00,2018-06-16 02:50:14
ce67d569784ae77f152b45b55ecbbb4e,c142c7ab64bc271555af4edbff4d53b8,5,,,2018-04-11 00:00:00,2018-04-12 10:20:13
7d52eda4dfb644c44f81eee7bc670406,b5a290773b1946d7fd79425b488b0e8b,4,,,2017-05-04 00:00:00,2017-05-07 12:23:38
1f87ebfcc40f006c2b73093d3265794c,2582e280d624a46c545db9c09f6cd424,5,,produto chegou no prazo e em perfeito estado.,2017-11-09 00:00:00,2017-11-28 12:19:12
2d921efde1fa6c77ecec2d7be639d9d1,016fbc333d66b414be541c6159576c40,5,Muito bom ,,2018-06-12 00:00:00,2018-06-13 01:43:30
d4f2c5e3ac0c8bcab6b4ca869942c538,4deb2316dadf42f0daa6b8965d384ba8,5,,,2017-02-07 00:00:00,2017-02-10 02:46:35
0fe0b441cdc05342bd40cb7ac114065a,4563da819a589eed2f386d177b6e8135,5,,Recebi o produto que encomendei dentro do prazo anunciado.,2017-12-28 00:00:00,2018-01-02 17:03:06
1a01bc45e211acf905d4450d2767533a,0070092bb6004faafa287e5fc35971e9,5,,Muito Bom ,2017-07-28 00:00:00,2017-07-31 11:10:08
bfdd61c088e0a21613454d11e160520e,ce8690397f7d93704f8d39df619190fa,5,,,2018-03-14 00:00:00,2018-03-14 21:38:15
5958e57f8167bf01aea401600cb4adae,6e0856753dd343c4a360ec7f6b7ebe31,5,,,2017-05-12 00:00:00,2017-05-13 01:14:44
5aa4edc3a7c4859e73f922a36f4ebfb8,33456509cc4acadce96036959e07ff84,4,,,2018-01-20 00:00:00,2018-01-22 17:29:33
fb7fbf38cb8e2181d7b802a81f003b9c,019ccfeea1ea9afbebdad57d65f2e36f,4,,,2017-12-08 00:00:00,2017-12-11 15:58:38
738c2804240c3b67c4acda64d023f4a9,519e8e134cd15d39544f56d9ff932d3e,5,,Muito bom,2018-05-04 00:00:00,2018-05-07 12:13:42
aafe83dedb68bb64e990b37c2fcbd5eb,e0e8821153a77c23ac4dd81c2e687ee0,5,,"Chegou tudo direitinho,bem embalado e bem antes da data prevista.",2018-03-10 00:00:00,2018-03-11 12:35:23
b50c6bd988913d9cb41348123799f732,573131fe2b7df5e3ce4d88bf7702f6d0,5,,,2018-07-04 00:00:00,2018-07-19 19:05:09
173f28ef886eca99913264b51a9746d9,e48949fd6c2be8f0fa6dd91af8f0f50e,5,,,2018-07-28 00:00:00,2018-07-30 16:11:20
1c73fb8f9b4cbeafe2507c515bd73f4a,d598cf8c9a25d482dcf98cadd21713e3,5,Excelente ,"Entrega rápida, produto de qualidade. ",2018-07-07 00:00:00,2018-07-09 21:06:44
011e866d5f0996e1a672dfca96b132f5,638407085366c5781b3cf8140fce7423,5,,,2017-12-20 00:00:00,2017-12-21 05:22:49
e855f84e555bdc856f61f198b0cb18ed,606449909d777e082c5043319f58c6dc,5,,,2017-07-15 00:00:00,2017-07-15 23:55:57
5c48f27c1f70de038a712cd4a2c1478e,dd416a83ddfde887da5021bae60bb919,5,,O preço fo excelente e a entrega foi feita antes do prazo solicitado. Parabéns!,2017-07-01 00:00:00,2017-07-01 23:25:47
73102d2612afbec826ffbebe1950392f,384cb810297edfa8442e7b06f4d4850f,3,,Muito bom,2017-04-29 00:00:00,2017-04-30 08:45:47
4822849a51898252353f21d8c73373e9,72be45eab146087612b9ee932e825574,4,,,2018-05-03 00:00:00,2018-05-03 22:02:15
c304976ef0b7d8be9836984ee3a6bfcc,f2076489cb09f9d0f11c6a524022fad8,3,,,2018-01-19 00:00:00,2018-01-20 01:04:21
4f7310a2066271aaba8a3cb0b186c1aa,7e41633529000f80967da24083bb6c1c,5,Ótimo ,Produto muito bom!! Adorei!!!,2018-08-03 00:00:00,2018-08-06 20:09:59
d7628ab408ebb5d9d67a122be5ee3f6b,d368ca1b5f6b46bdaf14b7c0cb5e40a1,5,,,2017-09-03 00:00:00,2017-09-03 22:28:35
fd4c9a73b22bdb7b38a1ef9923bb607e,61450e6c8f56d52e46a198e57df7d731,5,,,2017-12-16 00:00:00,2017-12-18 11:08:19
82493da61abd22c9646ee92d01c5634a,e5220ef7f976cab4427f16a5e1d6c29c,5,EXCELENTE.,Chegou dentro do prazo recomendo sim. Vou coneçar a usar. Obrigada stark.,2018-05-11 00:00:00,2018-05-12 00:25:18
7a3c0d017c47f97340f72fa04c32a3f2,e8051e65754422caf457412193df751d,5,,"Produto chegou em perfeito estado,e chegou antes do prazo,fiquei satisfeita.",2018-03-24 00:00:00,2018-03-24 09:52:58
6f19f21c342d64f484be927a39ce421e,2dc89150e25e0d36a6b80cea3c8a1290,5,Recomendo,PRODUTO CHEGOU SUPER RÁPIDO.,2018-05-10 00:00:00,2018-05-13 03:29:59
80fb348cd5f0b74e5d93a3a0293f12f4,8f09949ac786439a1e679a535495c409,5,,,2018-04-28 00:00:00,2018-04-30 23:30:44
2abae297007201a950ba2e2bc6a6aa2d,ed95597d2fd96ad370b62bbfc4b6127b,5,,"Parabéns ,o produto tira rico da empresa targaryen chegou normalmente, mas um segundo produto que também comprei não chegou até o momento na minha residência ,uma máquina de corta cabelo também adquirida.",2017-04-01 00:00:00,2017-04-02 10:04:04
ae26ce42d96b4959b446788cc57ef469,e710c7377f2f29b3d369420d354b5abb,1,,"Produto veio quebrado, não podendo ser montado. Além de extrema baixa qualidade nas peças. Veio todo descascado, com medidas diferentes, amassado. Solicito troca urgente por um produto em boas condico",2017-08-22 00:00:00,2017-08-26 18:36:54
29a794dcf8b7fdc2efb4c0f631e83ab7,38567ea58a8c84a1d15845d0de8a855d,2,,,2017-12-22 00:00:00,2017-12-22 21:00:23
82589bbda6d48427212e0aaa5b3f2251,c09395a3ba913b8f6c2594a7df7df72b,5,,,2017-09-27 00:00:00,2017-09-28 00:04:52
52fe4419e7ebc156166caee74b8bccda,c04e014dcd8cd03c0965032a263f2a8e,5,,,2017-12-02 00:00:00,2017-12-04 13:39:57
5fcfffec5e7ce91b4f1e2793c569853e,e3f6de94179bede8675ff97d0f3f3245,5,,Compro na Americana.om pela confiabilidade da entrega do produto correto e no prazo,2018-04-01 00:00:00,2018-04-02 00:13:11
0d5ae8f504a93e3c7dc478fef8082488,4183a895b0b1ecb44aacb723661eec8d,5,,,2017-08-10 00:00:00,2017-08-11 01:20:54
9dc7c9ae42778a5fc7a7f7eed36b82e6,b3c763d35ce46cf0a205b217814323ee,5,,,2018-08-17 00:00:00,2018-08-18 02:03:31
1317a56ca97dc6727038acc6882c6ecb,601316c0f92a0da733702a7b89304189,5,,,2018-08-14 00:00:00,2018-08-16 20:57:49
199794d5c43ffbb83118b2915f846d56,c5bed3a385f406c503841fed148952b9,4,,,2018-06-29 00:00:00,2018-07-01 19:34:07
d8ed747ac83027bd2ffa50a0884268fb,c0677fabaec4a0491225d78c6ee269f5,4,,,2017-08-01 00:00:00,2017-08-03 20:12:10
76264cec67db5cbc0360ce6c376b015c,b2206d0ce2ecabdb39fcd5ce941805ad,5,,,2018-06-07 00:00:00,2018-06-11 11:15:32
0f0f85749cb82321d902e390a9c33694,b18cb761efbe70da4838435a349abd07,4,,,2018-07-11 00:00:00,2018-07-15 21:32:04
95cec42698f7c67a58ab4a284b55dca3,13ca758b93a2298b4571f97a8a97e3e5,1,,"Tapete péssima qualidade , ou não dá pra chamar se tapete é um tecidos custurado em um couro de plástico, já solicitei a devolução. Sem Mais ",2018-02-07 00:00:00,2018-02-07 19:13:45
42854d8158b25f0a850e66d7fc2e7648,db2591092d4d4eefdacc5957508a3af3,4,,,2018-07-25 00:00:00,2018-07-28 14:17:07
b9348ed23cd4c1e6ce95a2c3e3441eb1,a31768d1614db23dfc711f738b2b774f,4,,,2017-12-12 00:00:00,2017-12-14 19:01:19
09100bdad8819b857ddeaef5e24e20ba,6b0c5f80e463c04c7658b97d1d37aa00,5,,,2018-05-29 00:00:00,2018-06-01 03:09:54
37c4111848e2210d47f4c7caddaaf8c5,6744ba320cc05c157f4ce99347a87e12,4,Ótimos produtos...😍👍,Produtos de qualidades ta aprovado...,2018-05-12 00:00:00,2018-05-12 22:43:56
9d927b1097c2c176cf61f080a61468c9,a74e65b4ffd7effa5308ba01647ea4b2,5,,Gostei produto veio bem embalado e de qualidade modelo certo .,2017-08-16 00:00:00,2017-08-19 01:38:26
d01aaebd217ca33fd0d2ab8908886b9a,369d712be6f3792951adcc38c6762157,4,,,2018-08-24 00:00:00,2018-08-25 04:24:14
91d69d4ef93261213f05a66f3ce9048c,daaee3046c061f111811d2fa55699a0a,4,,,2017-10-10 00:00:00,2017-10-10 18:01:04
8ca5764890772ed8dca028e1c969d898,5c2049caca936695cfa43805ebe7d8e3,2,,Rapaz eu estou precisando do meu kit de tesouras fiu de navalha e não foi entregue ainda é eu estou esperando eu quero saber se a loja vai mandar pra mim pq preciso desse kit pra mim trabalhar ,2018-03-03 00:00:00,2018-03-13 15:01:09
8b699ace276ffa33c894df64e2b5dec6,395524f8aeeae5579f5b660148e450bc,5,,"Area de risco. Ja pasoou da hora deles se adequarem.
",2018-02-24 00:00:00,2018-02-25 09:54:32
e3ed3cef37d9e9bf36c8992459cd3ada,26a8b70dd60471873b430431e691d222,5,,,2017-11-23 00:00:00,2017-11-23 21:24:32
f466b91ca93525e7084683d49881bef4,724d164fcba4e6b5fdcffe2ef8d3bb9a,2,,,2018-02-09 00:00:00,2018-02-10 10:07:02
c179ff2f38088ab1cdabb914679fe574,827d8ae687faef2e9c2bc79196b26f6e,1,,"Comprei um
Mosqueteiro para cama king para NÃO entrar pernilongo . O véu véu parecendo podre e com vários furtos . Para fazer a devolução que EU TENHO DIREITO vai me custar mais caro do que o produto",2018-01-25 00:00:00,2018-01-28 00:54:01
d9c54ab6bc0434f9b0a1010d38b48f71,19421ea168a928851f0b465bfbcea60d,1,,"Eu comprei 2 cadeiras, sendo que em uma delas veio faltando peças e a outra quebrou o suporte das rodinhas (por ser de plástico) e eu quase caí no chão. Não gostei da qualidade do produto.",2017-03-19 00:00:00,2017-03-19 04:22:19
a0a0f585e0d6f60f1d31f0eeb692330e,95a7461400781a93765157b8f5fa2b6a,2,,,2017-03-10 00:00:00,2017-03-10 19:24:50
ab1d9acd61d3394b145f6485d01d6fb4,fc6c2b2dc641e9b43804f733841f943e,5,,,2018-06-21 00:00:00,2018-06-23 21:21:37
e4ebed8a0a7cdf475ce2e9a854b57cd7,fa6d52aa0f15a0a03c1f945a1d0f996f,4,,,2018-08-22 00:00:00,2018-08-28 14:51:31
345056f309569eaac98f04a68a7f57f3,13ef6b72bc3af6724e7d53bd84019b24,4,relogio,"Bom Dia!
EU RECEBIR O RELOGIO.MAIS INFELISMENTE MEU SOBRINHO NÃO GOSTOU .COMO FAZ PARA TROCAR.OBRIGADA.
GERDA",2018-06-26 00:00:00,2018-06-27 14:00:59
60d6bbec886c724b476c2da1036dd4e8,a1c4ab09bfeec2b1739a1a7c2e4c4634,5,,Foi tudo muito bem monitorado. Acompanhei todo o procedimento de entrega. Parabéns!!!,2017-11-11 00:00:00,2017-11-14 15:45:51
f2e0b86b421817b7296bc4b8644e08e2,6e66eeb2dcd054d228cbfdbe27ac10ba,3,,,2018-01-23 00:00:00,2018-01-24 15:49:00
6d3b7a5333cd1a580e275711a6c70972,c36353bc20e464fa631292ac4a42bd17,5,muito bom.,,2018-07-11 00:00:00,2018-07-12 11:15:10
c5ca01bcff4675fa4b383d0c78e05457,0fa97c6a14424f633800d5cb622a6bb4,3,,,2018-05-15 00:00:00,2018-05-20 17:04:52
a2548eb767d70d2cf9f01f288eace451,6a756c298a96106ab0907b1b1df28e31,4,,,2017-04-28 00:00:00,2017-04-29 00:08:52
12e54c2152722bf2083b5df4f0a4346c,c895355af2bc9e095254d9581cd77699,5,,"ENTREGA RÁPIDA, PREÇO BOM, CONDIÇÃO DE PAGAMENTO AGRADÁVEL, FELIZ!!!",2017-10-12 00:00:00,2017-10-13 18:41:04
64d8b802d54e2ff38a5de1c4ca35bfda,35df0cf1d7650c5c0ad88837c4dfde89,5,,,2018-07-11 00:00:00,2018-07-11 18:59:55
c268d8b34dc2ae6a9e1897d57bd9b41d,c0e11158f60abbb6f96d74228e67d44c,5,Excelente......,Produto excelente superou as minhas expectativas estão de parabéns....,2018-08-01 00:00:00,2018-08-02 03:30:29
b795009cfd6cbf8e13f0dfddf25a7a56,409d692c7314744b643ae98e8a11e1b5,5,,Foi entregue antes do prazo estabelecido,2018-08-21 00:00:00,2018-08-22 17:36:41
86e6299fc8bd075add009981156faca4,186ac860f8928db64590e1fdd744c9f5,1,,Não recebi o produto. ,2018-03-30 00:00:00,2018-04-03 17:23:19
46af2d60992e3926097f521cb3e90770,ab588e77cdbcc3d63e479ba2862256a5,5,,,2017-10-11 00:00:00,2017-10-13 21:05:33
a533f1b177171219233bbe592c221326,d8873f1bbe5dcb703bdb0aee14aa0948,5,,,2017-04-07 00:00:00,2017-04-10 18:41:26
c3f94290db76231388ddbaf1e090b3ca,1b9de9a0409d983102d4ce529265112a,5,,,2018-04-11 00:00:00,2018-04-18 00:56:13
cc2e9f54fa7274417bbbede35257599c,2109de10cb751b43648fd8c1ebbb1d0f,4,,,2018-06-03 00:00:00,2018-06-04 22:30:39
5a8bea4f3e0e38a978f2d9f37f6ab6d3,a2e41b2178698dc2a57817361a869d1d,5,,,2018-04-06 00:00:00,2018-04-11 21:42:08
dc79e8d039157db1ee4eecfd2f6b7d88,e2532fe843f45b7a1aa7ede9474ca960,5,,,2018-04-07 00:00:00,2018-04-10 01:30:04
9ea72755ef171e35b7b68ec0c8ed822c,8f35c9d6cb15b3bc14a4a88374c6d3d6,5,Otimo,,2018-08-02 00:00:00,2018-08-02 23:46:05
f57a056e811db9307a40dd37f971ffe3,a25b078a7827d95f8366353a32c90fe0,3,,,2018-06-23 00:00:00,2018-06-28 12:16:53
77247410a5b5d9f5029b0f8689c1dc81,d773b2a09676fb3a1a35c45a9edda446,1,,,2018-07-10 00:00:00,2018-07-13 01:07:46
72f6ccb4b4cf569f0c40e03e327d7aa2,ebb2e4c3a4ed0d36a88cb8656e6a113d,5,,,2017-12-06 00:00:00,2017-12-09 15:34:19
2cc1fa9d6d771167dc382852ca507cfd,5107023bd9539bd8a56cb295ae688400,3,,Já efetuei várias compras pela internet e a lannister é muito confiável.,2018-01-31 00:00:00,2018-02-01 12:25:10
7befa42739f1825312c07fd0d7e40e26,b259e69b3ba911e0517d03ba13aa5b9e,5,,,2017-12-28 00:00:00,2017-12-29 11:49:08
d817a661f1334576ef758243df2c66b1,ff21d2af725ac280e439dc584456e19f,3,,,2017-07-27 00:00:00,2017-07-28 01:24:01
162f872272483813a4c9be8874f4c128,e756c16a8426f61eb4298bd6f590556b,5,,,2018-04-13 00:00:00,2018-04-15 15:11:32
614969f47c170b70248a4ef2488ddd71,1dfbad39bdbdc81e1419b9e1972cff46,4,,,2018-07-25 00:00:00,2018-07-28 14:52:18
339232a20f5c031cb5650094d43789e7,1011743f27a84fef8503f748cb1d951e,5,boa,boa,2018-07-27 00:00:00,2018-07-30 11:48:30
10ee05c708ca5cca1c41620c270c2ae3,292690a1c17b64307e5b90203f3adc84,5,,,2017-07-11 00:00:00,2017-07-13 19:21:27
7349804004f7177a09304128b2dc4f6a,a076e6a3d1401e58c8b6ced4d0d23225,1,,ESTOU MUITO INSATISFEITO COM A COMPRA PORQUE ATE AGORA NÃO RECEBI E NEM NOTA FISCAL FOI ENVIADA PARA MIM. JÁ TEM QUASE UM MÊS QUE FOI FEITA A COMPRA. NÃO RECOMENDO. ,2018-04-15 00:00:00,2018-04-15 16:39:17
808f038d84a9d4523592e5ead28eac75,206a3a8906ca90cfd9c9d3b330e518d3,5,,,2018-03-21 00:00:00,2018-04-09 15:57:39
c6796cfb287859ad32ed193301e70116,186ab35ad2c07d4b35781c8bb314cbd9,5,,,2018-08-08 00:00:00,2018-08-08 23:32:58
292f6f1afc4be86cd4be02b85258ffdc,683ec1680537670578142e56f09c58f2,5,,,2018-01-28 00:00:00,2018-01-29 10:27:13
a7f31fe061369fbfc8b0a4e49f24993b,4813c50e3548fa87684c05b730ecccee,5,,,2018-02-06 00:00:00,2018-02-07 12:22:50
b73c8138f998a2caee0d972cee815401,1a5d21f44c73693b9930d0ca33a9d0b1,3,Não recebi o produto,"Realizei a compra do kit adipômetro da Sanny e um estadiômetro de bolso da Cescorf, porém recebi apenas o adipômetro com defeito (rachadura na parte da trena) e o meu kit de adipômetro não chegou. ",2018-08-03 00:00:00,2018-08-03 21:39:03
