seller_id,seller_zip_code_prefix,seller_city,seller_state
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR
1f9ab4708f3056ede07124aad39a2554,17602,tupa,SP
95ec4458365c4d11f452ccf538377619,13481,limeira,SP
3db66a856d18a9cba7c9241fc5221c50,35430,ponte nova,MG
a4bd6e9adf39b63f43dc545d3ca1f53d,21020,rio de janeiro,RJ
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP
79ebd9a61bac3eaf882805ed4ecfa12a,85802,cascavel,PR
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP
762ed976527cddf02787edba70fffa2a,86026,londrina,PR
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS
54583ab379489add547fe47b628db589,09810,sao bernardo do campo,SP
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC
5b925e1d006e9476d738aa200751b73b,04567,sao paulo,SP
08061dc0fc165ed41288cc7acde738ee,06036,osasco,SP
271c58a1d139c45eaf3316107c6d3a3b,03632,sao paulo,SP
6750d71153f00fc58829af2a8ef1bcf1,28800,rio bonito,RJ
d8c7ba53e7e38711eaef8c2849d6d2e1,87120,floresta,PR
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
5f7300535881cef3b625fd683cf7d145,92020,canoas,RS
ed46f1eb4a638113deb2a1137b5f22e9,89080,indaial,SC
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
499ec63c58e51296c9cf57edcfe1c8a8,02918,sao paulo,SP
5debea795b07621e1f90532e18f96145,86800,apucarana,PR
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
42fa4ee7240e9b8eb4576358ec142ba7,95012,caxias do sul,RS
7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ
beadbee30901a7f61d031b6b686095ad,07097,guarulhos,SP
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP
39f776d2974049026ff531fc42ef2a3e,74835,goiania,GO
747e73c01a4593d4cf60dcf970fd2689,55602,vitoria de santo antao,PE
e49c26c3edfa46d227d5121a6b6e4d37,55325,brejao,PE
4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,SP
d650b663c3b5f6fb392b6326366efa9a,06713,cotia,SP
ea00f977a203ff88adf7057cb7806998,11085,santos,SP
229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,MG
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC
e53d5b9b29d1218281f4a907ada18626,85903,toledo,PR
8b321bb669392f5163d04c59e235e066,01212,sao paulo,SP
89de2d6f23e9746ff309705b23581faa,86060,londrina,PR
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC
87d3c3aeb3ead335511b3ce315eb341e,03059,sao paulo,SP
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC
2138ccb85b11a4ec1e37afbd1c8eda1f,08250,sao paulo,SP
42b729f859728f5079499127a9c2ef37,03910,sao paulo,SP
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP
d57e18d5f73c7ccb7f7339b61166898d,03613,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG
d594982fd877af63ace38ea1fca27c76,01031,sao paulo,SP
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP
b5e3e38609125694d2ea2417522a60b7,88020,florianopolis,SC
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
0bae85eb84b9fb3bd773911e89288d54,88301,itajai,SP
8c0de775f52fe41590b376a3b7c50f68,13178,sumare,SP
5b8154610ebb21fb90eb587365e673df,12246,sao jose dos campos,SP
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
50770d25768b0486d89be26afca3108f,09271,santo andre,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
ca4b77513ac2040591b0d8fae6958380,09190,sando andre,SP
318f287a62ab7ac10b703ac37435a231,04773,sao paulo,SP
cb41bfbcbda0aea354a834ab222f9a59,03520,sao paulo,SP
c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP
40db9e9aa57f7bb151bcda6b0f9bdbb7,52010,recife,PE
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
bbaff50f3b708fda865918715276cd87,12940,atibaia,SP
fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
3c7c4a49ec3c6550809089c6a2ca9370,03804,sao paulo,SP
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC
3fd1e727ba94cfe122d165e176ce7967,14802,araraquara,SP
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
aac51c486b672a9850d59f3e84b1cf88,02752,sao paulo,SP
11eac105f3f90a9b87b19c89d91e24f3,07411,sao paulo,SP
b3e2faf2c1004d674f16a3aa3197f0e1,14093,ribeirao preto,SP
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
2199e7fe213c16213bf5d6a7eadc9a5d,11900,registro,SP
b67d6c666e8dce1d078c882825e12704,03641,sao paulo,SP
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
116ccb1a1604bc88e4d234a8c23f33de,09850,sao bernardo do campo,SP
406822777a0b9eb5c50e442dd4cd3ec5,18500,tatui,SP
5206cc4bc2297c833e6061c49bf9c43f,06192,osasco,SP
f22a247b79dd22ecd91dc8e3b2a1b07c,08573,itaquaquecetuba,SP
01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,GO
5fd924b4836098a5be0ecf81ba054ce0,03554,sao paulo,SP
39c763cca83e654764b7a4a650fb9b7c,74563,goiania,GO
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP
1dc2de47ee26a0a5b12dc14fd6dc0dea,14940,ibitinga,SP
b14db04aa7881970e83ffa9426897925,18048,sorocaba,SP
7142540dd4c91e2237acb7e911c4eba2,16301,penapolis,SP
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP
6d803cb79cc31c41c4c789a75933b3c7,14600,sao joaquim da barra,SP
e1b12447a7563944843191754aeb5562,07145,guarulhos,SP
ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,SP
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP
3504c0cb71d7fa48d967e0e4c94d59d9,09350,maua,SP
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,07071,guarulhos,SP
5343d0649eca2a983820bfe93fc4d17e,09270,santo andre,SP
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
966cb4760537b1404caedd472cc610a5,09920,diadema,SP
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
c6bda72e4dbf5c5866b13cb1810c6d03,03087,sao paulo,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
8d899e15a5925f097cca50faa49b15e3,18131,sao roque,SP
5741dc2bf5044c34d0698681c5081bed,12226,sao jose dos campos,SP
1dfe5347016252a7884b694d4f10f5c4,14940,ibitinga,SP
e3b4998c7a498169dc7bce44e6bb6277,03635,sao paulo,SP
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR
7b7f91e98f8c6def45a1407923304402,06154,osasco,SP
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
213b25e6f54661939f11710a6fddb871,13321,salto,SP
d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,SP
ab91571efab27993ff2f6b36e38055c3,04319,sao paulo,SP
2e1c9f22be269ef4643f826c9e650a52,04850,sao paulo,SP
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,SP
c8b3445d737de6befde0c88ede534a5e,05734,sao paulo,SP
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
eba88037e1dca898cd02881f67ced679,03647,sao paulo,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
55d3daac7c404d59e51c2aa2f4dc5a23,02150,sao paulo,SP
e3a386fc36e22064434e1fa256f6a9fa,13165,engenheiro coelho,SP
15cd6eefe58588619aaed41dfa6621b1,35400,ouro preto,MG
acadd4d36859671cb635527c6c977533,14270,santa rosa de viterbo,SP
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,SP
dfc475d54e1b6dbeeb7d7d9bdaa63827,81460,curitiba,PR
0afccdb8a34ee5c79f7c06faf2b4d56e,38400,uberlandia,MG
e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
f8d5c7085db9a4ad2b8c1ffbeb2798c8,04104,sao paulo,SP
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
a478c7961d6a992065b24e63b366f90b,89036,blumenau,SC
75745ef7bc7d4f3ea3380f6f5303f514,70384,brasilia,DF
615005a3ef192c00c6f0e977cee3d2bc,13304,itu,SP
081acf3de680d554796c9cf041be7bc2,33200,vespasiano,MG
f8f35af4634605e6693c17cc3ffff5a8,37400,campanha,MG
fc4751cfe3b279c419615b9b00c1abb4,86047,londrina,PR
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG
f46490624488d3ff7ce78613913a7711,07194,guarulhos,SP
9674754b5a0cb32b638cec001178f799,04438,sao paulo,SP
20d83f3ef0e6925fd74bfd59170babf7,02804,sao paulo,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
a5bff0f43eb51f0cad7c37fac7244c8a,04827,sao paulo,SP
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP
fdb9095204a334cd8872252ffec6f2db,03331,sao paulo,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES
5f5b43b2bffa8656e4bc6efeb13cc649,04880,sao paulo,SP
48985c61529077fa4f1e38bcff0f2ed3,90020,porto alegre,RS
1eade46fba20122dc4aefb379f8c636b,02066,sao paulo,SP
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC
9b1585752613ec342d03bbab9997ec48,22745,rio de janeiro,RJ
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP
c70a353f02429c00775a46a75fb787da,08275,sao paulo,SP
575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP
f235413f677777a0738ff215d0184901,17250,bariri,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
0d85bbda9889ce1f7e63778d24f346eb,38414,uberlandia,MG
f181738b150df1f37cb0bd72e705b193,06317,carapicuiba,SP
23d7c96d4a1160db1c726b248601b25a,13360,capivari,SP
c0563dd588b775f2e37747ef6ad6c92c,09220,santo andre,SP
820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR
da7039f29f90ce5b4846ffc0fcc93beb,09041,santo andre,SP
5656537e588803a555b8eb41f07a944b,72015,brasilia,DF
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP
218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP
34056b8b55c1775a22af2331670a799c,16304,penapolis,SP
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
fa74b2f3287d296e9fbd2cc80f2d1cf1,19023,presidente prudente,SP
2709af9587499e95e803a6498a5a56e9,03813,sao paulo,SP
5c243662ce92d84573bfaff24c3e3700,03702,sao paulo,SP
dfc5fb7259bb2b599ca565e6e9448f0f,09780,sao bernardo do campo,SP
05f51e13da97139648b8125c31e5f51b,31910,belo horizonte,MG
7bac63f6603d382cc8d0832eb6c100a8,05713,sao paulo,SP
2a1348e9addc1af5aaa619b1a3679d6b,30494,belo horizonte,MG
ef506c96320abeedfb894c34db06f478,03569,sao paulo,SP
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,SP
b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,PR
4c498c7345e89aebad651544829beca0,06341,carapicuiba,SP
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC
3bdff180c7e1f6551a643b99c265a120,04811,sao paulo,SP
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
62c50c1af4dfdc4149d25c5222043d39,04782,sao paulo,SP
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP
718539d38d07dd351c76db862760e2e2,13088,campinas,SP
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,SP
13fa2a6c6b9d0f43cb588d7c82117a12,03567,sao paulo,SP
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS
8fdca8e349553f99bc738833a62c8802,02189,sao paulo,SP
5b07547f10dd980738a1a27f685af669,07013,guarulhos,SP
04fdea0c111866e6cf812f1570d6b5bd,08411,sao paulo,SP
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
447d377bdb757058acb569025ee18a93,99500,carazinho,RS
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
13511db12ac61e2f89c53b72a944a60b,95020,caxias do sul,RS
0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
a2b5b6105ea5942300631d2e76f4ffe0,06283,osasco,SP
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
6219ba2359cfb97f2e38fd4c321eb309,02110,sao paulo,SP
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
240b9776d844d37535668549a396af32,24120,niteroi,RJ
8ca1551acf9832a4cf467bbbac15851f,83607,campo largo,PR
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,SP
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
0be8ff43f22e456b4e0371b2245e4d01,04461,sao paulo,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,03476,sao paulo,SP
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
ff063b022a9a0aab91bad2c9088760b7,09171,santo andre,SP
7139dc5186aa238b006e066d8fbab2e4,13901,amparo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
ccb83a794700270fde70898fe9ff368b,88960,sombrio,SC
e0482f2c769468c3bbcd8a01e09d98c5,02320,sao paulo,SP
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP
41ab63a91b8b264e8c8780368bf1dd5b,31555,belo horizonte,MG
41e0fa5761c886a630994a55c12087e7,11446,guaruja,SP
44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,DF
c0098efcf800861dcae589affca31408,14080,ribeirao preto,SP
caa9bc43a9fe8cf9c564ddd8a03cc4a6,12308,jacarei,SP
ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ
aced59e9b31ef866a94f9e7f29d8d418,03306,sao paulo,SP
5bffbafbb22daf6d3bfc216a46db8708,26525,nilopolis,RJ
dd7ddc04e1b6c2c614352b383efe2d36,03471,sao paulo,SP
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
11305281b50fff20ae8bb473f8e11876,36500,uba,MG
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,SP
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ
8602a61d680a10a82cceeeda0d99ea3d,01001,sao paulo,SP
ea8482cd71df3c1969d7b9473ff13abc,04160,sao paulo,SP
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
ba143b05f0110f0dc71ad71b4466ce92,02274,sao paulo,SP
d9bd94811c3338dceb4181f3dbc0c73e,04186,sao paulo,SP
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
2528744c5ef5d955adc318720a94d2e7,13202,jundiai,SP
07bf9669d84d1f11be443a9dd938f698,04761,sao paulo,SP
cf1313c6e2c01c2f4b014f97db4bcd2b,22050,rio de janeiro \rio de janeiro,RJ
6c12e40690c335dbc2f68a4134d30dc1,84178,castro,PR
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
6fd52c528dcb38be2eea044946b811f8,08180,sao paulo,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
4830e40640734fc1c52cd21127c341d4,03573,sao paulo,SP
efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP
33a6f4b1e7cdc205511e76ba1b6e0186,07084,guarulhos,SP
91f848e9f4be368f4318775aac733370,03029,sao paulo,SP
9c3c24eca51c52b91c1de727d2a2ae06,95020,caxias do sul,RS
2bf28e311bba65237358230cabac3f15,86047,londrina,PR
7202e2ba20579a9bd1acb29e61fe71f6,14401,franca,SP
bdae679a9b282249bc23b9b69dae9a99,72210,brasilia,DF
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP
900ba814c251a692506d7834c1218441,13328,salto,SP
9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR
a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR
651fe66032c9520ee5587f694908040d,94810,alvorada,RS
282c7480173bb9c01dd41cc739fec010,04795,sao paulo,SP
4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ
9d5a9018aee56acb367ba9c3f05d1d6a,74930,aparecida de goiania,GO
daeb5653dd96c1b11860f72209795012,31310,belo horizonte,MG
c240c4061717ac1806ae6ee72be3533b,20920,rio de janeiro,RJ
7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,MG
7722b1df1b0e383e000397b2c11e3e19,09715,sao bernardo do campo,SP
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP
c0aff2da32c17759d30b22fb0af6649d,88032,florianopolis,SC
f88adb15807168d3c43d71021090ce4a,13660,porto ferreira,SP
a3a38f4affed601eb87a97788c949667,89204,joinville,SC
6b89abe95848c850399130d149a39b63,75640,piracanjuba,GO
537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR
ba90964cff9b9e0e6f32b23b82465f7b,07140,guarulhos,SP
45213867cefbf2cd4c6177e10216a951,13603,araras,SP
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC
f262cbc1c910c83959f849465454ddd3,03564,sao paulo,SP
e9511df20ccd82658a30c37b7fb343af,17026,bauru,SP
3d8fa2f5b647373c8620330c4e077a9f,03031,sao paulo,SP
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC
54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
c66dccfb3f109511246da627dd5a2498,11900,registro,SP
c8417879a15366a17c30af34c798c332,04445,sao paulo,SP
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP
ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,sao paulo,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR
1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
eb5b6204dde3a6e03b5f1bb8479f055b,06900,embu guacu,SP
79ee721b6f766066a80264402548d359,17011,bauru,SP
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
0ac4201fda2c68ebc0e47cb9423cf3c9,03345,sao paulo,SP
0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
0b35c634521043bf4b47e21547b99ab5,84530,teixeira soares,PR
cee48807215b30a12ca2ca10ffb5f250,11431,guaruja,SP
bbad7e518d7af88a0897397ffdca1979,01512,sao paulo,SP
e21a1e8be4715b0fcfd5385643bc49c4,88715,jaguaruna,SC
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,SP
f4aba7c0bca51484c30ab7bdc34bcdd1,01031,sao paulo,SP
a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP
3b15288545f8928d3e65a8f949a28291,14940,ibitinga,SP
eb4df17aed01d918c65f0f8d650900c0,13140,paulinia,SP
d25aa0aaacb370e912f8cf6efeba38b3,89108,massaranduba,SC
5eeb9c756d9780b96283e5a2ac6da334,14010,ribeirao preto,SP
33576ec5412fb5905d876f12f33bfde6,80040,curitiba,PR
b248792ac0b60ec3f93d80af1b4fae47,09560,sao caetano do sul,SP
c9c7905cffc4ef9ff9f113554423e671,06871,itapecerica da serra,SP
c447f8dd3ed213f291d65ef074a268eb,19802,assis,SP
52f9db5cfb423382a2fa5c9e39303202,19830,echapora,SP
750303a20e9c56b2a6bc45cdce0b897d,74333,goiania,GO
1ca7077d890b907f89be8c954a02686a,06506,santana de parnaiba,SP
270297ead4c65a6cd2593960d2af6b21,04696,sao paulo,SP
d101c6da914ae3d53f7bee42283f2fe2,08072,sao paulo,SP
31da954dc0855f2495c6310f70a2f931,13601,araras,SP
ef9952469137ff190bacafe117f51537,38022,uberaba,MG
d2e753bb80b7d4faa77483ed00edc8ca,45810,porto seguro,BA
411f3b52d857390502ee4e4d5ceabc2d,09400,ribeirao pires,SP
099095b050cfe8eb1ddff5317587e96e,03322,sao paulo,SP
fce62094ffe6a4009188ec44e681dfdd,04674,sao paulo,SP
3d621842b2ed28e2b474132480edac3c,08041,sao paulo,SP
7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP
