order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
383730d8be253fb34891920a417f2861,1,620ea491128bf83c51950ac006de001d,6d66611d7c44cc30ce351abc49a68421,2017-08-07 11:30:12,139.90,18.03
383730d8be253fb34891920a417f2861,2,df306b9d83f3a792369ff3360475936a,6d66611d7c44cc30ce351abc49a68421,2017-08-07 11:30:12,299.90,40.06
384305b9cfec8a62f309b5e5cac920bc,1,20abd285d5491b50603aaea6b4c85e93,25cf099de44674fde97473224f9d59ab,2018-08-14 02:44:28,10.00,12.79
384cb810297edfa8442e7b06f4d4850f,1,5a6e53c3b4e8684b13388d6aa4afdf12,7299e27ed73d2ad986de7f7c77d919fa,2017-04-04 09:05:23,15.99,20.80
38567ea58a8c84a1d15845d0de8a855d,1,4b96786612ebe7463132fce2c4dca136,d94a40fd42351c259927028d163af842,2017-12-01 12:39:30,83.30,33.03
387620ec766797a584b7e92a41daad5f,1,7a9cf133da2a6494259ffeeab11b6276,db4350fd57ae30082dec7acbaacc17f9,2017-08-29 19:15:19,21.99,17.63
38812ede52a6842d03eb017fc2c9d92c,1,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-03-22 16:45:27,169.99,34.93
3891b49649a70373bb5e93414f86c525,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-06-29 10:15:18,56.99,14.15
38930f76efb00b138f4d632e4d557341,1,db9e2ea2789762e3b0ecb627eb70696d,b92e3c8f9738272ff7c59e111e108d7c,2018-03-01 13:00:18,109.90,24.03
389d774b02ed5ffc37b29fc4c81d3039,1,a1efe4a86746c22541813e22e1d23e33,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-26 21:48:47,169.90,27.27
389d774b02ed5ffc37b29fc4c81d3039,2,a1efe4a86746c22541813e22e1d23e33,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-26 21:48:47,169.90,27.27
38ac0cc1879cabf9cb23a2e8f217acfe,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-02-21 02:51:47,857.77,18.13
38ad398ccb6f45911c35e8625cb68087,1,bc23e7ab33428b722eb04acc660423ad,3d871de0142ce09b7081e2b9d1733cb1,2018-07-11 18:35:19,119.00,36.91
38b85b28d1af68ede15c12548165fb76,1,cf857bce01d442bb8631a548a4432def,271c58a1d139c45eaf3316107c6d3a3b,2018-06-25 03:30:58,169.90,20.38
38cafbf33f703cea7d7266c456a3fdf3,1,9b89ab91efbb4750c39864ed0262711f,4992e76a42cb3aad7a7047e0d3d7e729,2018-02-27 13:50:18,39.90,15.11
38e47cf95d95719dfbececfd1cfde0cc,1,fe01b643060a6446e59f58e3021e66b3,2dee2ce60de9709b1a24083217181a1f,2017-11-08 19:30:27,143.00,19.28
38e47cf95d95719dfbececfd1cfde0cc,2,fe01b643060a6446e59f58e3021e66b3,2dee2ce60de9709b1a24083217181a1f,2017-11-08 19:30:27,143.00,19.28
38edd38dc17b36d7fd7554100453f1bd,1,8c7274c4e638e7f229007fe28aafc741,004c9cd9d87a3c30c522c48c4fc07416,2018-02-22 09:50:49,179.80,18.51
390056468c27192af8354d708051054e,1,cdafffbe81c76e4cb8b1270523215c82,11bfa66332777660bd0640ee84d47006,2018-08-28 03:05:16,4.99,13.71
39036e9122762c9b45c239ddbc452651,1,1347d4320dcd0acd750e37bb3d94a918,ffeee66ac5d5a62fe688b9d26f83f534,2017-11-03 02:55:31,129.99,34.27
390f7b0eca6e233bfe1584c54f97c39e,1,5de871daae99423d3fcb04edcb6dd1aa,17e34d8224d27a541263c4c64b11a56b,2017-05-25 02:23:44,219.99,16.29
3927ccce3a002f3ee410b40acac817b4,1,2229e1a49998dfdfb513683e0e378ae8,7722b1df1b0e383e000397b2c11e3e19,2018-06-18 02:18:50,59.90,8.88
3927ccce3a002f3ee410b40acac817b4,2,2229e1a49998dfdfb513683e0e378ae8,7722b1df1b0e383e000397b2c11e3e19,2018-06-18 02:18:50,59.90,8.88
3937af5e68a191867e6224cd78fc2cd1,1,14e40526732f35d38620a487e0776b27,f0b47fbbc6dee9aafe415a6e33051b3f,2018-05-15 09:10:27,39.99,16.32
393e604943de623d0c4d474259214378,1,87c9f9f88ecd5b9de26a0a61e06e1d67,3fd1e727ba94cfe122d165e176ce7967,2018-03-01 13:29:37,21.90,25.63
39454163ea6db630f644e723c00f7da3,1,7e857e35018e4a05b7d124d1628dc1f0,8c0de775f52fe41590b376a3b7c50f68,2018-07-05 15:31:27,36.90,7.84
395524f8aeeae5579f5b660148e450bc,1,cbbc2be2dd13b09f354a19a987e05924,7c67e1448b00f6e969d365cea6b010ab,2018-02-05 13:44:32,79.99,18.27
3971a8d658593643c85790cb67105832,1,4bae12e58c9b828e1302a2cad437b80a,18a349e75d307f4b4cc646a691ed4216,2017-12-21 19:10:05,190.00,15.08
3972df2fee6713723d3c001075f1a039,1,fb5192388e7614dee676e3fcafbd12ee,b372ee768ed69e46ca8cdbd267aa7a38,2017-09-21 05:15:24,35.00,15.10
39a0eaa2a980c810beaf68d76e52fa96,1,ef0e165d773ec293c5aeb5470a08b183,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-03-13 18:10:15,179.99,18.17
39a2c5163845188e0148f36a05ff7ac7,1,04bd5aedb2f07b8078ef7dcbfb79db00,a3a38f4affed601eb87a97788c949667,2017-08-24 02:30:07,159.90,16.88
39b1f85275dd200066b0ec1a4b5e09c3,1,fdcd405125af2d9b2b7b6fa42950fd92,5194c22ed1f616ec0c0f33c571542879,2018-07-02 04:58:58,32.90,22.16
39c7d4ae602c664a264c6da2d674f418,1,ebd57a2515930960ba32c9a88fa45423,31da954dc0855f2495c6310f70a2f931,2018-04-15 21:09:47,49.00,9.26
39d0bd05538b0d573193744390e86223,1,096b00d9037146606b19d614cd67ab65,66dc1b1632bd6a3e508510c5b3492107,2018-03-06 09:30:44,139.90,15.73
39dd6ee10ed18591bddeb83c8136dd52,1,3c794d260ad4b5f507a5d90df23523bf,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2018-04-27 18:31:34,24.95,15.23
3a096d99346df2d6c043165967ff011d,1,a351c3c754b40be18374a299ca68882b,ade45994b717ccee333492330fbf037b,2018-06-18 18:08:09,809.00,27.59
3a09813d447f4054ac696debe1e6220d,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2018-03-12 13:31:19,117.30,31.99
3a168e53eaf8e5ae8414ebfa6ae255fa,1,a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,2018-04-23 05:50:42,14.90,15.23
3a27e0b9d5d118eeba13571803a2b08e,1,c10d7c70907ad6d09ada0581ef6bf839,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-03 14:22:15,215.90,15.28
3a8120ab24d55fb6df380a431836a916,1,30ab498424a05754d445336acbcf05d5,6560211a19b47992c3666cc44a7e94c0,2018-05-17 21:31:20,189.00,38.01
3ac0f5a50ede5981b44f30306bb853fb,1,3ae116a20336cc3eb1b3d0b9b0a94d3d,537eb890efff034a88679788b647c564,2018-01-31 16:34:58,29.90,20.76
3ac0f5a50ede5981b44f30306bb853fb,2,3ae116a20336cc3eb1b3d0b9b0a94d3d,537eb890efff034a88679788b647c564,2018-01-31 16:34:58,29.90,20.76
3ac0f5a50ede5981b44f30306bb853fb,3,f1b067568bb39768f754b0d1ab1abcf6,3d871de0142ce09b7081e2b9d1733cb1,2018-01-31 16:34:58,89.00,1.04
3ad2e497fdcd8a39a30da81b156b3b31,1,60432892a0fbbe1ce188be6248a9b5fd,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-12-18 11:30:04,22.40,15.10
3adbc4c0f5c6605824498eeb960d0855,1,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-06-07 16:25:34,18.99,7.78
3afc0f9406e119df79d4b5ea3b236712,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-10-25 07:14:09,56.99,15.15
3afcb1b9c83fabca41c1668a879550a4,1,63dee6756e0e8bbf04e52803409d4673,dd7ddc04e1b6c2c614352b383efe2d36,2017-11-30 13:34:34,120.00,15.60
3b42ad87f3292fab60e143988d332da1,1,44a34214a57dc373dcd80f54c919d006,7008613ea464bad5cb9b83456e1e6a8f,2018-03-15 22:35:30,29.50,14.58
3b5066af438aa1723c4e22290fe8dabd,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-08-09 03:04:44,49.90,16.11
3b5066af438aa1723c4e22290fe8dabd,2,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-08-09 03:04:44,49.90,16.11
3b7999074565a5320366ad70c5aec08b,1,c3ce49d20cc5d56f0419f256c480e235,cab85505710c7cb9b720bceb52b01cee,2018-04-11 11:35:24,49.90,7.39
3b97562c3aee8bdedcb5c2e45a50d5e1,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-04-19 22:30:19,89.99,44.73
3b97562c3aee8bdedcb5c2e45a50d5e1,2,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-04-19 22:30:19,89.99,44.73
3becf59664a588ac335a36f2a08e2d2b,1,03078714f1e3f3758555f67ff35b4b01,594f9aaa48e5bf431f011ddc5669b0d5,2018-08-07 07:55:16,44.90,38.58
3c116d50bb76160ee1d7a2e8f5791427,1,9fa0c72476690fbc66bcacc498fe7fd6,e2aee0892199b1d92530e371abd825bf,2017-01-16 18:30:07,39.90,14.52
3c1c18de3b4459c8116a23272c4599d1,1,3bbacbe586e957acbf26c63b3ed532a3,729f06993dac8e860d4f02d7088ca48a,2017-10-01 23:27:33,144.90,43.42
3c3ca08854ca922fe8e9cedfd6841c8a,1,ac6c24af9f913c9375a3ea77883bda6e,5206cc4bc2297c833e6061c49bf9c43f,2016-10-12 13:21:35,35.00,10.96
3c404e64aaee40b3b597aafff9795b4a,1,17455fdde89549b744a53cffa8eb67f9,fec6912baad85d41729669edd6b4d3b8,2018-04-30 20:55:28,210.00,51.97
3c4f4a215516b1f6013a569c7013f45d,1,51250f90d798d377a1928e8a4e2e9ae1,3c7c4a49ec3c6550809089c6a2ca9370,2018-02-26 21:31:57,13.99,7.78
3c630824cefd356b7289838656c9cdbc,1,4c82c8d31845d751d797debc3d03697f,ce27a3cc3c8cc1ea79d11e561e9bebb6,2018-08-02 03:55:07,12.99,7.39
3c7a723fc09b996f715cfddba2377163,1,e41879396cfe504fa2e6951eb7e5a76c,abcd2cb37d46c2c8fb1bf071c859fc5b,2017-06-02 15:35:22,95.84,12.92
3c81b1eb31a46822410a4fb9b43f0678,1,84f7fd2c1044599c234663aee75a2fcd,a420f60ff1aa9acc80d0e42959f2b313,2017-10-17 18:05:32,109.00,49.29
53cc826fc95813b674969ef042406273,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2018-02-26 17:10:21,58.90,14.13
53e0f6555268ce0f38604a0e81e774b3,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,2018-07-20 03:06:12,17.90,22.06
53e1b8f33e706e740dc7fb9005d242a0,1,25a2985f8f3f93ddf1c1d26847658dad,8d956fec2e4337affcb520f56fd8cbfd,2018-06-12 19:38:09,22.49,22.85
53f0bd64140840f70f00c89e7a19fdf2,1,575a896d07cd269eb0b2b8762e0be261,4d6d651bd7684af3fffabd5f08d12e5a,2018-04-13 09:55:21,179.00,51.75
5408eceab061ca3e67853759c88a5fb8,1,96b98d97d2ecc26af3bc439935d9dc46,a673821011d0cec28146ea42f5ab767f,2017-04-12 02:25:08,119.90,13.57
540c5ef7f6c23f2547a73029172643da,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2018-01-30 17:59:10,137.90,20.21
54220fcc516cabe9ec84b210c0765ef2,1,1166bc797ddf5fb009c376d133f61204,5cbbd5a299cab112b7bf23862255e43e,2017-11-30 20:13:16,59.20,17.98
5427a9679337de4d57c9c59275f5336f,1,09a9117d69aeb6275e4f3187bd2eb45c,537eb890efff034a88679788b647c564,2017-10-25 22:05:43,34.90,16.79
5433a0ef395e151f154279cd3fcde661,1,54405df05005a5933a1a2851d1c69c86,3f8247d0f772ffa58560e5c682521ad5,2017-06-15 05:15:15,139.90,18.55
543dbae182bd4940d1db691141165e0a,1,982565327a800a467fffeac070672ea6,87142160b41353c4e5fca2360caf6f92,2018-02-26 15:50:30,79.00,12.26
5460a05579eef48f6c8d54ca6c3f2249,1,073f139ce5bceceb73c9f287e2540eb3,8ca1551acf9832a4cf467bbbac15851f,2018-07-12 02:51:20,229.00,20.79
546b9703cec4a0b57e4573d7ded4ae12,1,dabc8335b58a49ec2f5fcb06255cd733,0c8380b62e38e8a1e6adbeba7eb9688c,2017-08-10 17:20:12,99.90,17.95
5478595838b69d4f1d19e87ec399eee6,1,8d7b1f65c55c4c92979d7a0c36200c29,80e6699fe29150b372a0c8a1ebf7dcc8,2017-08-31 09:25:09,99.90,25.73
54d7ac7a8a4074afa251dda33e7dfa4f,1,8a68c060dbab4ae66aa885e13e1ef7b3,0b90b6df587eb83608a64ea8b390cf07,2018-02-07 02:53:19,185.10,14.32
54d7ac7a8a4074afa251dda33e7dfa4f,2,8a68c060dbab4ae66aa885e13e1ef7b3,0b90b6df587eb83608a64ea8b390cf07,2018-02-07 02:53:19,185.10,14.32
54df3693869c9e8423b07e0287194059,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,2017-09-28 00:06:26,158.00,16.74
551b1f7008ab0e7ccc85caaaa27f8a42,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-11-30 15:35:02,49.00,17.67
551b1f7008ab0e7ccc85caaaa27f8a42,2,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-11-30 15:35:02,49.00,17.67
551b1f7008ab0e7ccc85caaaa27f8a42,3,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-11-30 15:35:02,49.00,17.67
551b1f7008ab0e7ccc85caaaa27f8a42,4,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-11-30 15:35:02,49.00,17.67
5525c00bfd980bae1cac46f7dcf88224,1,811f973313e8219988a69cc140c447f0,dd2bdf855a9172734fbc3744021ae9b9,2017-02-04 11:22:14,69.90,17.37
5529ec8272cda325d9f9300e9bb09d5d,1,32808768776c3aa459e4a6e143644cd6,1336efc61c316ddf92c899eb817f7cae,2018-06-13 12:17:17,199.00,24.32
5545b19e008b4a2989c495761e53456a,1,ccb162ed569f47d83f62aebd5700d7ad,7a241947449cc45dbfda4f9d0798d9d0,2018-06-21 11:00:58,139.00,23.96
5552927954803697ef5ebf1431693061,1,64b4f32393cbf55be791078e7a2adca0,612170e34b97004b3ba37eae81836b4c,2018-07-27 10:05:09,139.90,16.08
556a840ca8df33d08ff39fed4a28792b,1,1923fbec9d29cfb2cb50a8e69db95cab,0241d4d5d36f10f80c644447315af0bd,2018-08-03 10:10:10,29.90,23.36
556a840ca8df33d08ff39fed4a28792b,2,1923fbec9d29cfb2cb50a8e69db95cab,0241d4d5d36f10f80c644447315af0bd,2018-08-03 10:10:10,29.90,23.36
556d7ec009cdd5ae19dad069c808ad9c,1,1a46dafd2935eadb540039ce3e8a3d29,8b28d096634035667e8263d57ba3368c,2017-08-30 18:46:35,99.90,68.13
55772fc319b3906e897cc43fae9c1835,1,e8de73291c6283e59972a8c25edf40be,59b22a78efb79a4797979612b885db36,2017-08-24 12:05:18,59.00,15.16
557cc2675910c4a6c9b54ad276f25097,1,30916403a2996c146b5598774d657c55,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-09-28 22:45:23,48.99,7.78
55881111d8b37a0e45cf97b156ae1943,1,b3c13ca98fb6f9dd5c6aec8b1d353506,77530e9772f57a62c906e1c21538ab82,2018-08-05 22:25:11,49.00,19.32
55881111d8b37a0e45cf97b156ae1943,2,6f3b5b605d91b7439c5e3f5a8dffeea7,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-05 22:25:11,162.90,6.04
55881111d8b37a0e45cf97b156ae1943,3,b3c13ca98fb6f9dd5c6aec8b1d353506,77530e9772f57a62c906e1c21538ab82,2018-08-05 22:25:11,49.00,19.32
5588518c1109461f52350bb98249b9f6,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018-05-02 05:50:27,179.90,97.04
55a4f9b50beced29f599c03bf4df76e0,1,c075b8e131353552218860f1c421e4ef,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-06 21:44:06,63.90,23.25
55a54184af6cdb5cbd95d124883c2dbb,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-06-29 07:31:07,89.99,27.58
55b653f93de6e994b6dda90f615c7a8f,1,8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,2018-05-07 13:15:21,35.90,15.23
55c9cfabdee5ea72c34f3861da9e817f,1,3554200c1d7f3b4b39a0ae68aa1c0a54,dbc22125167c298ef99da25668e1011f,2018-03-22 16:08:46,125.46,14.00
55ea12225a84c0269c9ae6604e6f9141,1,dbb4ce89c8ed5fb6fd901e2e51093179,91f848e9f4be368f4318775aac733370,2017-03-22 19:38:01,84.99,14.36
560f8dd770a2b2c009a4fc935c507014,1,920efad5907c4034a1ef4c4c11b17fee,ef506c96320abeedfb894c34db06f478,2017-12-21 19:10:22,25.99,14.10
56142b6c34c40cccb3e3ee8308a4ae76,1,dc66bd48cefb7c7c6ad6684a305b6bf7,1e8b33f18b4f7598d87f5cbee2282cc2,2018-01-17 21:44:29,59.90,28.90
5619f8b4b37f9ee0474d22b309272c62,1,e9def91e99c8ecb7c5cef5e31506a056,850f4f8af5ea87287ac68de36e29107f,2017-12-14 11:10:34,69.99,9.34
561dd928c7f7e63277e02e6662bcce48,1,bb90206fa281c20f0b4c42a2393b54dd,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 03:30:56,199.90,17.16
561dd928c7f7e63277e02e6662bcce48,2,bb90206fa281c20f0b4c42a2393b54dd,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 03:30:56,199.90,17.16
561dd928c7f7e63277e02e6662bcce48,3,bb90206fa281c20f0b4c42a2393b54dd,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 03:30:56,199.90,17.16
561dd928c7f7e63277e02e6662bcce48,4,bb90206fa281c20f0b4c42a2393b54dd,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 03:30:56,199.90,17.16
561f47f3e381d23b5ba7853460adf093,1,da0bb22eb8eb2bce31a3784570528efb,3d871de0142ce09b7081e2b9d1733cb1,2018-02-01 11:10:29,79.00,38.10
5639e62ac4812b66eefbb05288c44eef,1,c5db51af7d9a58228bcea932010cf080,f5f2ab9bdb6b30c14c61be68c5ed37da,2017-09-08 02:04:10,162.90,21.63
564cf6104644e5122d47adf8bf6276c5,1,38c56c5c5b16958d95bf8254498ad555,fa1c13f2614d7b5c4749cbc52fecda94,2017-12-21 21:31:34,799.00,23.16
565a7bc14e1f825b163c6a51d74f4206,1,f236d6f238239abfba8268f427d07c33,a416b6a846a11724393025641d4edd5e,2018-08-13 14:04:50,92.97,23.45
565ccfa6f9e28da74700c42da9deb949,1,9e0e152552a1323f7e5dcf63d50cdae3,cc419e0650a3c5ba77189a1882b7556a,2017-09-13 04:32:57,56.99,15.15
56af0400ccac703cca01cd9846d29c58,1,54a3b009ede4097eff76990e0fa8553c,c3867b4666c7d76867627c2f7fb22e21,2018-02-28 02:30:42,159.90,18.37
56c68bdc0271f13c3037a5bb26d520ad,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-28 22:55:12,89.90,12.13
56e46d1a61ebb9b86fa914b4007d8a97,1,822935b19e0d2a75de435a84fb302d58,9ac4f14370b1e24ddc58be041b7f99df,2018-04-06 12:48:29,54.88,22.09
57036fa92425953d26c370e6fd4b3943,1,46f739c1cd676603026c0af4d29ef7a5,198c7ea11960a9844b544d9bcdca860c,2017-03-10 01:10:15,139.99,21.06
5708ae647d7017fafc39273981150d84,1,c6e513054b982283c1cbbb2a45d02d83,f8db351d8c4c4c22c6835c19a46f01b0,2018-02-02 00:49:02,22.90,15.10
571ceb25e5db8f2493bdc932ae31e994,1,84d2057bc1f88332d0892eea0e997d28,ea8482cd71df3c1969d7b9473ff13abc,2018-01-12 09:07:58,27.99,15.10
572060f1be47253575daf3b88019195d,1,3f1a741cf5591384428c1cbb0ef07ec0,36a968b544695394e4e9d7572688598f,2017-11-17 11:27:15,14.90,9.27
573131fe2b7df5e3ce4d88bf7702f6d0,1,83885297566d48fbff4b91d999240f04,54a1852d1b8f10312c55e906355666ee,2018-07-02 18:31:52,67.99,27.46
575b1b9f37a11b59ac98672fa8c487b2,1,671ac7a60d975bd4ca2d7f7c77070210,7142540dd4c91e2237acb7e911c4eba2,2017-04-05 15:41:28,74.90,13.10
5770d4a84c1a09336d4c93063323d21d,1,abe236a52dbc43e90bad00fe6d794582,6426d21aca402a131fc0a5d0960a3c90,2017-07-26 12:15:15,59.90,12.76
579f768480c282c494d203cc27acc9ba,1,3a3f0628722b2f548673a2f7f5fa5605,4bf2f4ee540798a61f9636d12cd9cc80,2017-12-14 00:09:38,155.00,12.59
57d1548a5e964a5d6d303ff32de7859f,1,c720882f86c24eb747a91aeff4b891c2,712e6ed8aa4aa1fa65dab41fed5737e4,2018-02-27 06:55:33,92.00,21.13
57e27e0f4ce02fc858627e4c46e51e9d,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2018-04-10 19:15:24,58.99,16.73
5809615d50c0de0f3750359fb6bb1df3,1,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,2017-06-08 09:30:19,24.98,15.10
5809615d50c0de0f3750359fb6bb1df3,2,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,2017-06-08 09:30:19,24.98,15.10
5809615d50c0de0f3750359fb6bb1df3,3,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,2017-06-08 09:30:19,24.98,15.10
58297f23eadfb90b3aab1977f2ac8207,1,6c3effec7c8ddba466d4f03f982c7aa3,37515688008a7a40ac93e3b2e4ab203f,2017-12-20 23:31:25,24.50,15.10
583ad689dbd7bd2d996f11aa82865ae5,1,6767719f80aabbbf16ab2491899c32d9,c4d51195486dc781531876a7d00453d8,2018-04-23 02:11:14,839.99,56.38
587904dc1c873ebfb6078160b4819d8e,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-12-04 03:22:30,49.00,35.93
589aa9dfe350a2ca1ac9e8d38d4f7937,1,98ad26989524a790f1d29686025b6fcc,e5a38146df062edaf55c38afa99e42dc,2018-01-22 03:38:40,89.18,9.44
58b2ca9b8b218fc08e5f37b778393005,1,876a957a8b27aa25e5d201128eccf205,8648b1e89e9b349e32d3741b30ec737e,2018-07-25 09:19:11,32.50,18.33
58dfbee60e4d1073dcfe6f7a9d8f6043,1,8844bd4b8ca8f93603694ca2bceb77e9,cc419e0650a3c5ba77189a1882b7556a,2017-09-06 02:11:20,84.99,14.34
58f5801ecbeec83b70c32e4afdc5582b,1,f538ab9eecaa662135da8cb772bc8236,0c7f30ae9b147eca07affbef92832a6a,2017-04-04 19:45:12,149.90,17.89
58fa3cd471625c6384fc92e41508b3a6,1,08713ad044290890b1373e1bedc8464c,daeb5653dd96c1b11860f72209795012,2018-01-18 17:09:19,9.90,34.15
591bbdc0cd7aae35890765d570a3f0b1,1,7b85e3deef35afd6ebed5461ee8f0641,ede0c03645598cdfc63ca8237acbe73d,2018-03-09 10:09:30,30.21,25.63
59229a140708a54d8e3a52865dd924eb,1,0ed27993e016d4546e2038bfd75b812c,25e47381a6c510ddeb36084e33b89f0c,2017-06-01 10:55:08,59.90,9.94
5927bb00efcc2db67e6e98500fa49629,1,8ef18e8943b9f07649b045b72df449cb,7aa4334be125fcdd2ba64b3180029f14,2017-08-08 11:30:21,86.99,13.63
594ad966cb8b56ec21f4b3c9b7048505,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-07-05 02:50:33,59.90,17.13
594ad966cb8b56ec21f4b3c9b7048505,2,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-07-05 02:50:33,59.90,17.13
594bad57a253656f86d8282c5365be89,1,977e5f8adaa0cd1dac4f4b1969ec598b,56db5c0782e8f7ddc9343f9576ff6d16,2017-01-31 22:01:41,174.90,18.00
5970ae5c335f20241fd65ed1379fe3a1,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-11-22 12:47:50,89.99,45.09
59ac31de88c9c4b239aeee82c6a0596e,1,cf6514025ef5d3a93d69d2a7bfa4036b,d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-28 06:10:07,17.90,16.05
59ac3c3ef46e5a6355dde8dd64a4ca4f,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-30 10:34:40,59.90,25.26
59ac3c3ef46e5a6355dde8dd64a4ca4f,2,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-30 10:34:40,59.90,25.26
59aeb2ec44b9400fafd0b59e842959d1,1,938f95c14baec1a1fd57ce55ab5a8af5,95e03ca3d4146e4011985981aeb959b9,2017-09-01 19:30:14,100.00,21.10
59b67c775c6a905fc4faac69ca74b5cb,1,bb46f6475fe5c9e1d9a869d904b8b4e1,a5cba26a62b8b4d0145b68b841e62e7f,2017-12-07 10:57:27,309.90,17.00
59b67c775c6a905fc4faac69ca74b5cb,2,4be566f7ce6887d7ba428bccab9db80d,a5cba26a62b8b4d0145b68b841e62e7f,2017-12-07 10:57:27,333.50,17.00
59db0cf65fd439e6e76ec105e3aa421c,1,df297ceffd7a315a71586ace7d041ff2,0ea22c1cfbdc755f86b9b54b39c16043,2017-01-31 18:47:11,24.90,18.00
59e965eb9a8f7f341a003466fbe14229,1,5d52927f3cf2e3266c5dd6e4d2dd566a,a066df7361163e7ddc5d7452dd17448b,2018-01-04 20:29:25,59.90,11.92
5a13b2c8622862250d7b78581dfbb759,1,904df51afc994cd2a7bce1ec3ff5d9fe,aba1721a889e04decc910aa13b768ef4,2017-11-30 16:13:20,139.00,14.72
5a2ea3fb1f6f20d1e8c5f2222cb383ae,1,f516645f81debe9cff9416a20662dc43,c6bda72e4dbf5c5866b13cb1810c6d03,2017-12-28 22:53:21,63.30,14.19
5a4c4faee643fc4fdbe78f3aa2bf4ae3,1,0f8977d115c52d93a05dd4eb7052baff,1e8b33f18b4f7598d87f5cbee2282cc2,2018-03-06 20:55:58,159.90,21.61
5a583547086c7958be6668ef932708cd,1,d3d10495159bcc41173e3d26a273529a,0bae85eb84b9fb3bd773911e89288d54,2017-06-14 09:30:17,48.65,17.60
5a644da87ff0e3010f70d585f486e115,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-18 19:27:48,69.90,13.08
5a6bd2554afa06bed4854ea73c7e2e33,1,4a25d757ff72fad7534f478c90be77e6,92eb0f42c21942b6552362b9b114707d,2018-01-25 09:10:14,12.90,16.79
